time,address,binaryaddress,bank,row,column,delay,command
17607500, 61600128, 00000011101010111111000110000000, 0, 7519, 560, 411250, R
17640000, 52773248, 00000011001001010100000110000000, 0, 6442, 48, 426250, R
17687500, 60197952, 00000011100101101000110001000000, 0, 7348, 392, 426250, R
17735000, 33915584, 00000010000001011000001011000000, 0, 4140, 88, 426250, R
17782500, 87254144, 00000101001100110110010010000000, 0, 10651, 144, 426250, R
17830000, 44444480, 00000010101001100010101101000000, 0, 5425, 360, 426250, R
17877500, 116638528, 00000110111100111100001101000000, 0, 14238, 104, 426250, R
17925000, 131440576, 00000111110101011001111111000000, 0, 16044, 1016, 426250, R
17972500, 5357824, 00000000010100011100000100000000, 0, 654, 32, 426250, R
18020000, 27329792, 00000001101000010000010100000000, 0, 3336, 160, 426250, R
18067500, 124762368, 00000111011011111011100100000000, 0, 15229, 800, 426250, R
18115000, 56690176, 00000011011000010000011000000000, 0, 6920, 192, 426250, R
18162500, 85778048, 00000101000111001101111010000000, 0, 10470, 976, 426250, R
18210000, 6019776, 00000000010110111101101011000000, 0, 734, 856, 426250, R
18257500, 85517056, 00000101000110001110001100000000, 0, 10439, 96, 426250, R
18305000, 99626304, 00000101111100000010110101000000, 0, 12161, 424, 426250, R
18352500, 119936256, 00000111001001100001010100000000, 0, 14640, 672, 426250, R
18400000, 81007104, 00000100110101000001001000000000, 0, 9888, 576, 426250, R
18447500, 25677888, 00000001100001111101000001000000, 0, 3134, 520, 426250, R
18495000, 84176896, 00000101000001000111000000000000, 0, 10275, 512, 426250, R
18542500, 45122240, 00000010101100001000001011000000, 0, 5508, 88, 426250, R
18590000, 4943488, 00000000010010110110111010000000, 0, 603, 464, 426250, R
18637500, 48785920, 00000010111010000110101000000000, 0, 5955, 320, 426250, R
18685000, 91043904, 00000101011011010011100001000000, 0, 11113, 776, 426250, R
18732500, 99475584, 00000101111011011110000010000000, 0, 12143, 16, 426250, R
18780000, 70709120, 00000100001101101110111110000000, 0, 8631, 496, 426250, R
18827500, 66822208, 00000011111110111010000001000000, 0, 8157, 8, 426250, R
18875000, 96688320, 00000101110000110101100011000000, 0, 11802, 792, 426250, R
18922500, 51501440, 00000011000100011101100110000000, 0, 6286, 816, 426250, R
18970000, 25750528, 00000001100010001110110000000000, 0, 3143, 384, 426250, R
19017500, 101680512, 00000110000011111000010110000000, 0, 12412, 176, 426250, R
19065000, 42831872, 00000010100011011001000000000000, 0, 5228, 512, 426250, R
19112500, 42831936, 00000010100011011001000001000000, 0, 5228, 520, 383750, R
19160000, 42832000, 00000010100011011001000010000000, 0, 5228, 528, 341250, R
19207500, 42832064, 00000010100011011001000011000000, 0, 5228, 536, 298750, R
19255000, 42832128, 00000010100011011001000100000000, 0, 5228, 544, 256250, R
19302500, 42832192, 00000010100011011001000101000000, 0, 5228, 552, 213750, R
19350000, 42832256, 00000010100011011001000110000000, 0, 5228, 560, 171250, R
19397500, 42832320, 00000010100011011001000111000000, 0, 5228, 568, 128750, R
19445000, 42832384, 00000010100011011001001000000000, 0, 5228, 576, 86250, R
19492500, 42832448, 00000010100011011001001001000000, 0, 5228, 584, 43750, R
19497500, 42832512, 00000010100011011001001010000000, 0, 5228, 592, 43750, R
19502500, 42832576, 00000010100011011001001011000000, 0, 5228, 600, 43750, R
19507500, 42832640, 00000010100011011001001100000000, 0, 5228, 608, 43750, R
19512500, 42832704, 00000010100011011001001101000000, 0, 5228, 616, 43750, R
19517500, 42832768, 00000010100011011001001110000000, 0, 5228, 624, 43750, R
19522500, 42832832, 00000010100011011001001111000000, 0, 5228, 632, 43750, R
19527500, 42832896, 00000010100011011001010000000000, 0, 5228, 640, 43750, R
19532500, 42832960, 00000010100011011001010001000000, 0, 5228, 648, 43750, R
19537500, 42833024, 00000010100011011001010010000000, 0, 5228, 656, 43750, R
19542500, 42833088, 00000010100011011001010011000000, 0, 5228, 664, 43750, R
19547500, 42833152, 00000010100011011001010100000000, 0, 5228, 672, 43750, R
19552500, 42833216, 00000010100011011001010101000000, 0, 5228, 680, 43750, R
19557500, 42833280, 00000010100011011001010110000000, 0, 5228, 688, 43750, R
19562500, 42833344, 00000010100011011001010111000000, 0, 5228, 696, 43750, R
19567500, 42833408, 00000010100011011001011000000000, 0, 5228, 704, 43750, R
19572500, 42833472, 00000010100011011001011001000000, 0, 5228, 712, 43750, R
19577500, 42833536, 00000010100011011001011010000000, 0, 5228, 720, 43750, R
19582500, 42833600, 00000010100011011001011011000000, 0, 5228, 728, 43750, R
19587500, 42833664, 00000010100011011001011100000000, 0, 5228, 736, 43750, R
19592500, 42833728, 00000010100011011001011101000000, 0, 5228, 744, 43750, R
19597500, 42833792, 00000010100011011001011110000000, 0, 5228, 752, 43750, R
19602500, 42827712, 00000010100011010111111111000000, 0, 5227, 1016, 71250, R
19607500, 76348544, 00000100100011001111110010000000, 0, 9319, 912, 113750, R
19612500, 125443584, 00000111011110100001111000000000, 0, 15312, 960, 156250, R
19617500, 94843008, 00000101101001110011000010000000, 0, 11577, 528, 198750, R
19622500, 70459520, 00000100001100110010000010000000, 0, 8601, 16, 241250, R
19627500, 53017152, 00000011001010001111101001000000, 0, 6471, 840, 283750, R
19632500, 2534592, 00000000001001101010110011000000, 0, 309, 408, 326250, R
19637500, 108916416, 00000110011111011110111011000000, 0, 13295, 472, 368750, R
19642500, 103382976, 00000110001010010111111111000000, 0, 12619, 1016, 411250, R
19675000, 111795584, 00000110101010011101110110000000, 0, 13646, 944, 426250, R
19722500, 57947712, 00000011011101000011011001000000, 0, 7073, 712, 426250, R
19770000, 63812224, 00000011110011011011001010000000, 0, 7789, 592, 426250, R
19817500, 111664064, 00000110101001111101101111000000, 0, 13630, 888, 426250, R
19865000, 60856640, 00000011101000001001100101000000, 0, 7428, 808, 426250, R
19912500, 67190400, 00000100000000010011111010000000, 0, 8201, 976, 426250, R
19960000, 89311232, 00000101010100101100100000000000, 0, 10902, 256, 426250, R
20007500, 50301184, 00000010111111111000100100000000, 0, 6140, 288, 426250, R
20055000, 112762688, 00000110101110001001111101000000, 0, 13764, 1000, 426250, R
20102500, 18059456, 00000001000100111001000011000000, 0, 2204, 536, 426250, R
20150000, 42352832, 00000010100001100100000011000000, 0, 5170, 24, 426250, R
20197500, 120086656, 00000111001010000110000010000000, 0, 14659, 16, 426250, R
20245000, 87585152, 00000101001110000111000110000000, 0, 10691, 560, 426250, R
20292500, 130567040, 00000111110010000100101110000000, 0, 15938, 368, 426250, R
20340000, 9679744, 00000000100100111011001110000000, 0, 1181, 624, 426250, R
20387500, 113551680, 00000110110001001010100101000000, 0, 13861, 296, 426250, R
20435000, 103214656, 00000110001001101110111001000000, 0, 12599, 456, 426250, R
20482500, 57310336, 00000011011010100111110010000000, 0, 6995, 912, 426250, R
20530000, 114560960, 00000110110101000000111111000000, 0, 13984, 504, 426250, R
20577500, 122232896, 00000111010010010010000001000000, 0, 14921, 8, 426250, R
20625000, 76813248, 00000100100101000001001111000000, 0, 9376, 632, 426250, R
20672500, 95106688, 00000101101010110011011010000000, 0, 11609, 720, 426250, R
20720000, 87816064, 00000101001110111111011110000000, 0, 10719, 752, 426250, R
20767500, 18377920, 00000001000110000110110011000000, 0, 2243, 408, 426250, R
20815000, 128794688, 00000111101011010100000001000000, 0, 15722, 8, 426250, R
20862500, 92703040, 00000101100001101000100101000000, 0, 11316, 296, 426250, R
20910000, 33514816, 00000001111111110110010101000000, 0, 4091, 168, 426250, R
20957500, 121279104, 00000111001110101001001010000000, 0, 14804, 592, 426250, R
21005000, 108587456, 00000110011110001110100111000000, 0, 13255, 312, 426250, R
21052500, 49770304, 00000010111101110110111101000000, 0, 6075, 488, 426250, R
21100000, 18572096, 00000001000110110110001101000000, 0, 2267, 104, 426250, R
21147500, 37057408, 00000010001101010111001110000000, 0, 4523, 624, 426250, R
21195000, 90062656, 00000101010111100011111101000000, 0, 10993, 1000, 426250, R
21242500, 8093312, 00000000011110110111111010000000, 0, 987, 976, 426250, R
21290000, 60504192, 00000011100110110011100010000000, 0, 7385, 784, 426250, R
21337500, 60504256, 00000011100110110011100011000000, 0, 7385, 792, 383750, R
21385000, 60504320, 00000011100110110011100100000000, 0, 7385, 800, 341250, R
21432500, 60504384, 00000011100110110011100101000000, 0, 7385, 808, 298750, R
21480000, 60504448, 00000011100110110011100110000000, 0, 7385, 816, 256250, R
21527500, 60504512, 00000011100110110011100111000000, 0, 7385, 824, 213750, R
21575000, 60504576, 00000011100110110011101000000000, 0, 7385, 832, 171250, R
21622500, 60504640, 00000011100110110011101001000000, 0, 7385, 840, 128750, R
21670000, 60504704, 00000011100110110011101010000000, 0, 7385, 848, 86250, R
21717500, 60504768, 00000011100110110011101011000000, 0, 7385, 856, 43750, R
21722500, 60504832, 00000011100110110011101100000000, 0, 7385, 864, 43750, R
21727500, 60504896, 00000011100110110011101101000000, 0, 7385, 872, 43750, R
21732500, 60504960, 00000011100110110011101110000000, 0, 7385, 880, 43750, R
21737500, 60505024, 00000011100110110011101111000000, 0, 7385, 888, 43750, R
21742500, 60505088, 00000011100110110011110000000000, 0, 7385, 896, 43750, R
21747500, 60505152, 00000011100110110011110001000000, 0, 7385, 904, 43750, R
21752500, 60505216, 00000011100110110011110010000000, 0, 7385, 912, 43750, R
21757500, 60505280, 00000011100110110011110011000000, 0, 7385, 920, 43750, R
21762500, 60505344, 00000011100110110011110100000000, 0, 7385, 928, 43750, R
21767500, 60505408, 00000011100110110011110101000000, 0, 7385, 936, 43750, R
21772500, 60505472, 00000011100110110011110110000000, 0, 7385, 944, 43750, R
21777500, 60505536, 00000011100110110011110111000000, 0, 7385, 952, 43750, R
21782500, 60505600, 00000011100110110011111000000000, 0, 7385, 960, 43750, R
21787500, 60505664, 00000011100110110011111001000000, 0, 7385, 968, 43750, R
21792500, 60505728, 00000011100110110011111010000000, 0, 7385, 976, 43750, R
21797500, 60502976, 00000011100110110011001111000000, 0, 7385, 632, 43750, R
21802500, 117603712, 00000111000000100111110110000000, 0, 14355, 944, 71250, R
21807500, 69879168, 00000100001010100100010110000000, 0, 8530, 176, 113750, R
21812500, 2404416, 00000000001001001011000001000000, 0, 293, 520, 156250, R
21817500, 92765696, 00000101100001110111111000000000, 0, 11323, 960, 198750, R
21822500, 44299008, 00000010101000111111001100000000, 0, 5407, 608, 241250, R
21827500, 75159040, 00000100011110101101011000000000, 0, 9174, 704, 283750, R
21832500, 40750528, 00000010011011011100110111000000, 0, 4974, 440, 326250, R
21837500, 114857536, 00000110110110001001011001000000, 0, 14020, 712, 368750, R
21842500, 130898880, 00000111110011010101101111000000, 0, 15978, 888, 411250, R
21875000, 108399744, 00000110011101100000110010000000, 0, 13232, 400, 426250, R
21922500, 18129728, 00000001000101001010001101000000, 0, 2213, 104, 426250, R
21970000, 35445824, 00000010000111001101110001000000, 0, 4326, 904, 426250, R
22017500, 120653824, 00000111001100010000100000000000, 0, 14728, 256, 426250, R
22065000, 110157632, 00000110100100001101111101000000, 0, 13446, 1000, 426250, R
22112500, 102075264, 00000110000101011000101110000000, 0, 12460, 368, 426250, R
22160000, 49845120, 00000010111110001001001110000000, 0, 6084, 624, 426250, R
22207500, 101412480, 00000110000010110110111010000000, 0, 12379, 464, 426250, R
22255000, 32588672, 00000001111100010100001110000000, 0, 3978, 112, 426250, R
22302500, 113163776, 00000110101111101011111000000000, 0, 13813, 960, 426250, R
22350000, 44057216, 00000010101000000100001010000000, 0, 5378, 80, 426250, R
22397500, 101452480, 00000110000011000000101011000000, 0, 12384, 344, 426250, R
22445000, 81586752, 00000100110111001110101001000000, 0, 9959, 328, 426250, R
22492500, 895872, 00000000000011011010101110000000, 0, 109, 368, 426250, R
22540000, 895936, 00000000000011011010101111000000, 0, 109, 376, 383750, R
22587500, 896000, 00000000000011011010110000000000, 0, 109, 384, 341250, R
22635000, 896064, 00000000000011011010110001000000, 0, 109, 392, 298750, R
22682500, 896128, 00000000000011011010110010000000, 0, 109, 400, 256250, R
22730000, 896192, 00000000000011011010110011000000, 0, 109, 408, 213750, R
22777500, 896256, 00000000000011011010110100000000, 0, 109, 416, 171250, R
22825000, 896320, 00000000000011011010110101000000, 0, 109, 424, 128750, R
22872500, 896384, 00000000000011011010110110000000, 0, 109, 432, 86250, R
22920000, 896448, 00000000000011011010110111000000, 0, 109, 440, 43750, R
22925000, 896512, 00000000000011011010111000000000, 0, 109, 448, 43750, R
22930000, 896576, 00000000000011011010111001000000, 0, 109, 456, 43750, R
22935000, 896640, 00000000000011011010111010000000, 0, 109, 464, 43750, R
22940000, 896704, 00000000000011011010111011000000, 0, 109, 472, 43750, R
22945000, 896768, 00000000000011011010111100000000, 0, 109, 480, 43750, R
22950000, 896832, 00000000000011011010111101000000, 0, 109, 488, 43750, R
22955000, 896896, 00000000000011011010111110000000, 0, 109, 496, 43750, R
22960000, 896960, 00000000000011011010111111000000, 0, 109, 504, 43750, R
22965000, 897024, 00000000000011011011000000000000, 0, 109, 512, 43750, R
22970000, 897088, 00000000000011011011000001000000, 0, 109, 520, 43750, R
22975000, 897152, 00000000000011011011000010000000, 0, 109, 528, 43750, R
22980000, 894400, 00000000000011011010010111000000, 0, 109, 184, 43750, R
22985000, 29258368, 00000001101111100111001010000000, 0, 3571, 592, 71250, R
22990000, 99330368, 00000101111010111010100101000000, 0, 12125, 296, 113750, R
22995000, 10173056, 00000000100110110011101010000000, 0, 1241, 848, 156250, R
23000000, 87980480, 00000101001111100111100111000000, 0, 10739, 824, 198750, R
23005000, 120676352, 00000111001100010110000000000000, 0, 14731, 0, 241250, R
23010000, 1179776, 00000000000100100000000010000000, 0, 144, 16, 283750, R
23015000, 5621248, 00000000010101011100011000000000, 0, 686, 192, 326250, R
23020000, 35701376, 00000010001000001100001010000000, 0, 4358, 80, 368750, R
23025000, 67502400, 00000100000001100000000101000000, 0, 8240, 40, 411250, R
23057500, 67502464, 00000100000001100000000110000000, 0, 8240, 48, 383750, R
23105000, 67502528, 00000100000001100000000111000000, 0, 8240, 56, 341250, R
23152500, 67502592, 00000100000001100000001000000000, 0, 8240, 64, 298750, R
23200000, 67502656, 00000100000001100000001001000000, 0, 8240, 72, 256250, R
23247500, 67502720, 00000100000001100000001010000000, 0, 8240, 80, 213750, R
23295000, 67502784, 00000100000001100000001011000000, 0, 8240, 88, 171250, R
23342500, 67502848, 00000100000001100000001100000000, 0, 8240, 96, 128750, R
23390000, 67502912, 00000100000001100000001101000000, 0, 8240, 104, 86250, R
23437500, 67502976, 00000100000001100000001110000000, 0, 8240, 112, 43750, R
23442500, 67503040, 00000100000001100000001111000000, 0, 8240, 120, 43750, R
23447500, 67497344, 00000100000001011110110110000000, 0, 8239, 432, 71250, R
23452500, 63681664, 00000011110010111011010010000000, 0, 7773, 656, 113750, R
23457500, 74326528, 00000100011011100010001000000000, 0, 9073, 64, 156250, R
23462500, 37331648, 00000010001110011010001011000000, 0, 4557, 88, 198750, R
23467500, 37835136, 00000010010000010101000110000000, 0, 4618, 560, 241250, R
23472500, 99916480, 00000101111101001001101011000000, 0, 12196, 856, 283750, R
23477500, 99916544, 00000101111101001001101100000000, 0, 12196, 864, 283750, R
23482500, 99916608, 00000101111101001001101101000000, 0, 12196, 872, 283750, R
23487500, 99916672, 00000101111101001001101110000000, 0, 12196, 880, 283750, R
23520000, 99916736, 00000101111101001001101111000000, 0, 12196, 888, 256250, R
23567500, 99916800, 00000101111101001001110000000000, 0, 12196, 896, 213750, R
23615000, 99916864, 00000101111101001001110001000000, 0, 12196, 904, 171250, R
23662500, 99916928, 00000101111101001001110010000000, 0, 12196, 912, 128750, R
23710000, 99916992, 00000101111101001001110011000000, 0, 12196, 920, 86250, R
23757500, 99917056, 00000101111101001001110100000000, 0, 12196, 928, 43750, R
23762500, 99917120, 00000101111101001001110101000000, 0, 12196, 936, 43750, R
23767500, 99917184, 00000101111101001001110110000000, 0, 12196, 944, 43750, R
23772500, 99917248, 00000101111101001001110111000000, 0, 12196, 952, 43750, R
23777500, 99917312, 00000101111101001001111000000000, 0, 12196, 960, 43750, R
23782500, 99917376, 00000101111101001001111001000000, 0, 12196, 968, 43750, R
23787500, 99917440, 00000101111101001001111010000000, 0, 12196, 976, 43750, R
23792500, 99917504, 00000101111101001001111011000000, 0, 12196, 984, 43750, R
23797500, 99917568, 00000101111101001001111100000000, 0, 12196, 992, 43750, R
23802500, 99917632, 00000101111101001001111101000000, 0, 12196, 1000, 43750, R
23807500, 99917696, 00000101111101001001111110000000, 0, 12196, 1008, 43750, R
23812500, 99917760, 00000101111101001001111111000000, 0, 12196, 1016, 43750, R
23817500, 99917824, 00000101111101001010000000000000, 0, 12197, 0, 71250, R
23822500, 99917888, 00000101111101001010000001000000, 0, 12197, 8, 71250, R
23827500, 99917952, 00000101111101001010000010000000, 0, 12197, 16, 71250, R
23832500, 99918016, 00000101111101001010000011000000, 0, 12197, 24, 71250, R
23837500, 99918080, 00000101111101001010000100000000, 0, 12197, 32, 71250, R
23842500, 99918144, 00000101111101001010000101000000, 0, 12197, 40, 71250, R
23847500, 99918208, 00000101111101001010000110000000, 0, 12197, 48, 71250, R
23852500, 99918272, 00000101111101001010000111000000, 0, 12197, 56, 71250, R
23857500, 99918336, 00000101111101001010001000000000, 0, 12197, 64, 71250, R
23890000, 99918400, 00000101111101001010001001000000, 0, 12197, 72, 43750, R
23895000, 99918464, 00000101111101001010001010000000, 0, 12197, 80, 43750, R
23900000, 99918528, 00000101111101001010001011000000, 0, 12197, 88, 43750, R
23905000, 99914304, 00000101111101001001001001000000, 0, 12196, 584, 71250, R
23910000, 91652416, 00000101011101101000000101000000, 0, 11188, 40, 113750, R
23915000, 91256192, 00000101011100000111010110000000, 0, 11139, 688, 156250, R
23920000, 67844672, 00000100000010110011101001000000, 0, 8281, 840, 198750, R
23925000, 2877888, 00000000001010111110100111000000, 0, 351, 312, 241250, R
23930000, 51301952, 00000011000011101100111001000000, 0, 6262, 456, 283750, R
23935000, 131445312, 00000111110101011011001001000000, 0, 16045, 584, 326250, R
23940000, 112462912, 00000110101101000000110001000000, 0, 13728, 392, 368750, R
23945000, 7336512, 00000000011011111111001001000000, 0, 895, 584, 411250, R
23977500, 21379200, 00000001010001100011100010000000, 0, 2609, 784, 426250, R
24025000, 32331392, 00000001111011010101011010000000, 0, 3946, 720, 426250, R
24072500, 70998336, 00000100001110110101100101000000, 0, 8666, 808, 426250, R
24120000, 101489600, 00000110000011001001101111000000, 0, 12388, 888, 426250, R
24167500, 104339968, 00000110001110000001101000000000, 0, 12736, 832, 426250, R
24215000, 92657728, 00000101100001011101100001000000, 0, 11310, 776, 426250, R
24262500, 131981568, 00000111110111011110000100000000, 0, 16111, 32, 426250, R
24310000, 114264064, 00000110110011111000100000000000, 0, 13948, 256, 426250, R
24357500, 56615744, 00000011010111111110001101000000, 0, 6911, 104, 426250, R
24405000, 65908480, 00000011111011011010111100000000, 0, 8045, 480, 426250, R
24452500, 82488640, 00000100111010101010110101000000, 0, 10069, 424, 426250, R
24500000, 41380864, 00000010011101110110110000000000, 0, 5051, 384, 426250, R
24547500, 43643392, 00000010100110011111001000000000, 0, 5327, 576, 426250, R
24595000, 10865792, 00000000101001011100110010000000, 0, 1326, 400, 426250, R
24642500, 39254592, 00000010010101101111101001000000, 0, 4791, 840, 426250, R
24690000, 128216704, 00000111101001000110111010000000, 0, 15651, 464, 426250, R
24737500, 117524288, 00000111000000010100011101000000, 0, 14346, 232, 426250, R
24785000, 25396800, 00000001100000111000011001000000, 0, 3100, 200, 426250, R
24832500, 70585920, 00000100001101010000111001000000, 0, 8616, 456, 426250, R
24880000, 44986880, 00000010101011100111001000000000, 0, 5491, 576, 426250, R
24927500, 49060608, 00000010111011001001101100000000, 0, 5988, 864, 426250, R
24975000, 71051456, 00000100001111000010100011000000, 0, 8673, 280, 426250, R
25022500, 75801088, 00000100100001001010001000000000, 0, 9253, 64, 426250, R
25070000, 104044352, 00000110001100111001011101000000, 0, 12700, 744, 426250, R
25117500, 53280256, 00000011001011001111111000000000, 0, 6503, 960, 426250, R
25165000, 21745664, 00000001010010111101000000000000, 0, 2654, 512, 426250, R
25212500, 53755968, 00000011001101000100000001000000, 0, 6562, 8, 426250, R
25260000, 58484992, 00000011011111000110100100000000, 0, 7139, 288, 426250, R
25307500, 77627968, 00000100101000001000001001000000, 0, 9476, 72, 426250, R
25355000, 16031040, 00000000111101001001110101000000, 0, 1956, 936, 426250, R
25402500, 110972672, 00000110100111010100111100000000, 0, 13546, 480, 426250, R
25450000, 56589760, 00000011010111110111110111000000, 0, 6907, 952, 426250, R
25497500, 9850560, 00000000100101100100111011000000, 0, 1202, 472, 426250, R
25545000, 97848768, 00000101110101010000110111000000, 0, 11944, 440, 426250, R
25592500, 96631488, 00000101110000100111101011000000, 0, 11795, 856, 426250, R
25640000, 101566528, 00000110000011011100100001000000, 0, 12398, 264, 426250, R
25687500, 124847616, 00000111011100010000011000000000, 0, 15240, 192, 426250, R
25735000, 109964800, 00000110100011011110111000000000, 0, 13423, 448, 426250, R
25782500, 87805760, 00000101001110111100111101000000, 0, 10718, 488, 426250, R
25830000, 87385792, 00000101001101010110011011000000, 0, 10667, 216, 426250, R
25877500, 118660096, 00000111000100101001110000000000, 0, 14484, 896, 426250, R
25925000, 75779712, 00000100100001000100111010000000, 0, 9250, 464, 426250, R
25972500, 129959424, 00000111101111110000011000000000, 0, 15864, 192, 426250, R
26020000, 56913152, 00000011011001000110110100000000, 0, 6947, 416, 426250, R
26067500, 70483520, 00000100001100110111111001000000, 0, 8603, 968, 426250, R
26115000, 70483584, 00000100001100110111111010000000, 0, 8603, 976, 383750, R
26162500, 70483648, 00000100001100110111111011000000, 0, 8603, 984, 341250, R
26210000, 70483712, 00000100001100110111111100000000, 0, 8603, 992, 298750, R
26257500, 70483776, 00000100001100110111111101000000, 0, 8603, 1000, 256250, R
26305000, 70483840, 00000100001100110111111110000000, 0, 8603, 1008, 213750, R
26352500, 70483904, 00000100001100110111111111000000, 0, 8603, 1016, 171250, R
26400000, 70483968, 00000100001100111000000000000000, 0, 8604, 0, 156250, R
