address,addressgrowth,column,columngrowth,row,rowgrowth,time,timegrowth,growthlog,delay
64.0,0.125,8.0,0.125,0.0,0.0,1250.0,0.125,-2.0794415416798357,57500.0
64.0,0.1,8.0,0.1,0.0,0.0,5000.0,0.13333333333333333,-2.0149030205422647,43750.0
64.0,0.09090909090909091,8.0,0.09090909090909091,0.0,0.0,5000.0,0.11764705882352941,-2.1400661634962708,43750.0
64.0,0.08333333333333333,8.0,0.08333333333333333,0.0,0.0,5000.0,0.10526315789473684,-2.2512917986064953,43750.0
64.0,0.07692307692307693,8.0,0.07692307692307693,0.0,0.0,5000.0,0.09523809523809523,-2.3513752571634776,43750.0
64.0,0.07142857142857142,8.0,0.07142857142857142,0.0,0.0,5000.0,0.08695652173913043,-2.4423470353692047,43750.0
64.0,0.06666666666666667,8.0,0.06666666666666667,0.0,0.0,5000.0,0.08,-2.5257286443082556,43750.0
64.0,0.0625,8.0,0.0625,0.0,0.0,5000.0,0.07407407407407407,-2.6026896854443837,43750.0
64.0,0.058823529411764705,8.0,0.058823529411764705,0.0,0.0,5000.0,0.06896551724137931,-2.6741486494265287,43750.0
64.0,0.05555555555555555,8.0,0.05555555555555555,0.0,0.0,5000.0,0.06451612903225806,-2.740840023925201,43750.0
64.0,0.05263157894736842,8.0,0.05263157894736842,0.0,0.0,5000.0,0.06060606060606061,-2.803360380906535,43750.0
64.0,0.05,8.0,0.05,0.0,0.0,5000.0,0.05714285714285714,-2.8622008809294686,43750.0
64.0,0.047619047619047616,8.0,0.047619047619047616,0.0,0.0,5000.0,0.05405405405405406,-2.917770732084279,43750.0
64.0,0.045454545454545456,8.0,0.045454545454545456,0.0,0.0,5000.0,0.05128205128205128,-2.9704144655697013,43750.0
64.0,0.043478260869565216,8.0,0.043478260869565216,0.0,0.0,5000.0,0.04878048780487805,-3.0204248861443626,43750.0
64.0,0.041666666666666664,8.0,0.041666666666666664,0.0,0.0,5000.0,0.046511627906976744,-3.0680529351336174,43750.0
64.0,0.04,8.0,0.04,0.0,0.0,5000.0,0.044444444444444446,-3.1135153092103742,43750.0
64.0,0.038461538461538464,8.0,0.038461538461538464,0.0,0.0,5000.0,0.0425531914893617,-3.1570004211501135,43750.0
64.0,0.037037037037037035,8.0,0.037037037037037035,0.0,0.0,5000.0,0.04081632653061224,-3.1986731175506815,43750.0
64.0,0.03571428571428571,8.0,0.03571428571428571,0.0,0.0,5000.0,0.0392156862745098,-3.2386784521643803,43750.0
64.0,0.034482758620689655,8.0,0.034482758620689655,0.0,0.0,5000.0,0.03773584905660377,-3.2771447329921766,43750.0
64.0,0.03333333333333333,8.0,0.03333333333333333,0.0,0.0,5000.0,0.03636363636363636,-3.3141860046725258,43750.0
64.0,0.03225806451612903,8.0,0.03225806451612903,0.0,0.0,5000.0,0.03508771929824561,-3.349904087274605,43750.0
64.0,0.03125,8.0,0.03125,0.0,0.0,5000.0,0.03389830508474576,-3.3843902633457743,43750.0
64.0,0.030303030303030304,8.0,0.030303030303030304,0.0,0.0,5000.0,0.03278688524590164,-3.417726683613366,43750.0
64.0,0.029411764705882353,8.0,0.029411764705882353,0.0,0.0,5000.0,0.031746031746031744,-3.4499875458315876,43750.0
64.0,0.02857142857142857,8.0,0.02857142857142857,0.0,0.0,5000.0,0.03076923076923077,-3.481240089335692,43750.0
64.0,0.027777777777777776,8.0,0.027777777777777776,0.0,0.0,5000.0,0.029850746268656716,-3.5115454388310208,43750.0
64.0,0.02702702702702703,8.0,0.02702702702702703,0.0,0.0,5000.0,0.028985507246376812,-3.5409593240373143,43750.0
64.0,0.02631578947368421,8.0,0.02631578947368421,0.0,0.0,5000.0,0.028169014084507043,-3.56953269648137,43750.0
64.0,0.02564102564102564,8.0,0.02564102564102564,0.0,0.0,5000.0,0.0273972602739726,-3.597312260588446,43750.0
64.0,0.025,8.0,0.025,0.0,0.0,5000.0,0.02666666666666667,-3.624340932976365,43750.0
64.0,0.024390243902439025,8.0,0.024390243902439025,0.0,0.0,5000.0,0.025974025974025976,-3.6506582412937383,43750.0
64.0,0.023809523809523808,8.0,0.023809523809523808,0.0,0.0,5000.0,0.02531645569620253,-3.676300671907076,43750.0
64.0,0.023255813953488372,8.0,0.023255813953488372,0.0,0.0,5000.0,0.024691358024691357,-3.7013019741124933,43750.0
64.0,0.022727272727272728,8.0,0.022727272727272728,0.0,0.0,5000.0,0.024096385542168676,-3.7256934272366524,43750.0
64.0,0.022222222222222223,8.0,0.022222222222222223,0.0,0.0,5000.0,0.023529411764705882,-3.7495040759303713,43750.0
64.0,0.021739130434782608,8.0,0.021739130434782608,0.0,0.0,5000.0,0.022988505747126436,-3.7727609380946383,43750.0
64.0,0.02127659574468085,8.0,0.02127659574468085,0.0,0.0,5000.0,0.02247191011235955,-3.7954891891721947,43750.0
64.0,0.020833333333333332,8.0,0.020833333333333332,0.0,0.0,5000.0,0.02197802197802198,-3.817712325956905,43750.0
64.0,0.02040816326530612,8.0,0.02040816326530612,0.0,0.0,5000.0,0.021505376344086023,-3.8394523125933104,43750.0
64.0,0.02,8.0,0.02,0.0,0.0,5000.0,0.021052631578947368,-3.8607297110405954,43750.0
64.0,0.0196078431372549,8.0,0.0196078431372549,0.0,0.0,5000.0,0.020618556701030927,-3.8815637979434374,43750.0
64.0,0.019230769230769232,8.0,0.019230769230769232,0.0,0.0,5000.0,0.020202020202020204,-3.9019726695746444,43750.0
64.0,0.018867924528301886,8.0,0.018867924528301886,0.0,0.0,5000.0,0.019801980198019802,-3.9219733362813143,43750.0
64.0,0.018518518518518517,8.0,0.018518518518518517,0.0,0.0,5000.0,0.019417475728155338,-3.9415818076696905,43750.0
64.0,0.01818181818181818,8.0,0.01818181818181818,0.0,0.0,5000.0,0.01904761904761905,-3.960813169597578,43750.0
64.0,0.017857142857142856,8.0,0.017857142857142856,0.0,0.0,5000.0,0.018691588785046728,-3.979681653901961,43750.0
64.0,0.017543859649122806,8.0,0.017543859649122806,0.0,0.0,5000.0,0.01834862385321101,-3.9982007016691985,43750.0
31383168.0,0.9997981490883067,-48.0,-0.06451612903225806,3831.0,1.0,10000.0,0.02030456852791878,-3.896909367618098,43750.0
64.0,1.1224654729620517e-06,8.0,0.0625,0.0,0.0,32500.0,0.05752212389380531,-2.855585641810749,411250.0
64.0,1.1224642130347279e-06,8.0,0.058823529411764705,0.0,0.0,47500.0,0.07755102040816327,-2.5568192313782863,383750.0
64.0,1.1224629531102327e-06,8.0,0.05555555555555555,0.0,0.0,47500.0,0.07196969696969698,-2.6315101239798757,341250.0
64.0,1.1224616931885657e-06,8.0,0.05263157894736842,0.0,0.0,47500.0,0.06713780918727916,-2.701007918476797,298750.0
64.0,1.1224604332697273e-06,8.0,0.05,0.0,0.0,47500.0,0.06291390728476821,-2.765988038208429,256250.0
64.0,1.1224591733537172e-06,8.0,0.047619047619047616,0.0,0.0,47500.0,0.059190031152647975,-2.8270021439635755,213750.0
64.0,1.1224579134405356e-06,8.0,0.045454545454545456,0.0,0.0,47500.0,0.05588235294117647,-2.8845066384437668,171250.0
64.0,1.1224566535301823e-06,8.0,0.043478260869565216,0.0,0.0,47500.0,0.052924791086350974,-2.9388834093218383,128750.0
64.0,1.1224553936226574e-06,8.0,0.041666666666666664,0.0,0.0,47500.0,0.05026455026455026,-2.9904552164531473,86250.0
-21358528.0,-0.3875566858861579,-248.0,-0.6326530612244898,-2607.0,-0.387542738219117,32500.0,0.029213483146067417,-3.5331249247047034,411250.0
60823808.0,0.5246392860632512,-224.0,-1.3333333333333333,7425.0,0.5246608253250424,47500.0,0.040948275862068964,-3.195445573059815,426250.0
-82664064.0,-2.4846080896256812,176.0,0.5116279069767442,-10091.0,-2.4848559468111304,47500.0,0.039337474120082816,-3.2355776744861324,426250.0
85036864.0,0.7187793472945311,488.0,0.5865384615384616,10380.0,0.7187867876185859,47500.0,0.037848605577689244,-3.2741611405252886,426250.0
-66815936.0,-1.2976137059957518,-248.0,-0.4246575342465753,-8156.0,-1.2976929196499603,47500.0,0.036468330134357005,-3.3113110625869266,426250.0
-34449856.0,-2.02152294253288,-312.0,-1.1470588235294117,-4205.0,-2.0216346153846154,47500.0,0.03518518518518519,-3.3471301603918797,426250.0
106006464.0,0.8615049736688122,248.0,0.47692307692307695,12940.0,0.8615179760319573,47500.0,0.03398926654740608,-3.381710493988659,426250.0
-85576832.0,-2.283804764239001,-400.0,-3.3333333333333335,-10446.0,-2.2837778749453435,47500.0,0.0328719723183391,-3.415134889505937,426250.0
14806016.0,0.28322137626999955,384.0,0.7619047619047619,1807.0,0.28318445384735935,47500.0,0.031825795644891124,-3.4474781342261616,426250.0
61674432.0,0.5412335003656289,-392.0,-3.5,7529.0,0.5412652767792955,47500.0,0.030844155844155844,-3.478807984367079,426250.0
-12486272.0,-0.12305947536136082,816.0,0.8793103448275862,-1525.0,-0.12313282196205087,47500.0,0.029921259842519685,-3.5091860197262514,426250.0
-84989184.0,-5.158312616532007,-672.0,-2.625,-10374.0,-5.1586275484833415,47500.0,0.0290519877675841,-3.538668372290758,426250.0
43196096.0,0.7238891051814766,-40.0,-0.18518518518518517,5273.0,0.7239154310818232,47500.0,0.02823179791976226,-3.567306350478287,426250.0
22377472.0,0.2727306055176685,640.0,0.7476635514018691,2731.0,0.272690963554668,47500.0,0.02745664739884393,-3.595146976451229,426250.0
51349888.0,0.3849328022053677,-720.0,-5.294117647058823,6269.0,0.38497912060918693,47500.0,0.026722925457102673,-3.6222334506368004,426250.0
-115794752.0,-6.577429510389856,-104.0,-3.25,-14135.0,-6.577477896696138,47500.0,0.026027397260273973,-3.648605554975996,426250.0
42022592.0,0.7047523878932551,728.0,0.9578947368421052,5129.0,0.704726573234405,47500.0,0.025367156208277702,-3.674300004350779,426250.0
-45498624.0,-3.220267889093734,-32.0,-0.04395604395604396,-5554.0,-3.2215777262180976,47500.0,0.024739583333333332,-3.699350753981232,426250.0
115737216.0,0.8912045741162463,80.0,0.09900990099009901,14128.0,0.8912440070653546,47500.0,0.0241423125794155,-3.723789269250963,426250.0
-38528192.0,-0.4218206304295122,-152.0,-0.23170731707317074,-4703.0,-0.4218315543994977,47500.0,0.02357320099255583,-3.7476447633401877,426250.0
-38920896.0,-0.7425248621820113,-88.0,-0.15492957746478872,-4751.0,-0.7425758049390434,47500.0,0.02303030303030303,-3.7709444071682405,426250.0
-36434368.0,-2.279628235520246,-568.0,-inf,-4447.0,-2.2793439261916966,47500.0,0.022511848341232227,-3.7937135154295167,426250.0
78838336.0,0.8314444676179503,840.0,1.0,9623.0,0.8314325211681355,47500.0,0.0220162224797219,-3.8159757119169875,426250.0
-94733568.0,-1084.4043956043956,-160.0,-0.23529411764705882,-11564.0,-1156.4,47500.0,0.021541950113378686,-3.8377530768403507,426250.0
84924992.0,0.998972384624766,-184.0,-0.3709677419354839,10367.0,0.9990363303459574,47500.0,0.021087680355160933,-3.8590662784418974,426250.0
-10148032.0,-0.13555231651072233,232.0,0.31868131868131866,-1239.0,-0.1355876559422193,47500.0,0.020652173913043477,-3.879934690876645,426250.0
-68307840.0,-10.418370833129972,-368.0,-1.0222222222222221,-8338.0,-10.4225,47500.0,0.02023429179978701,-3.9003765000418222,426250.0
36646080.0,0.8482386228964209,408.0,0.53125,4473.0,0.8482837094633037,47500.0,0.019832985386221295,-3.92040879880442,426250.0
64.0,1.4813915006644042e-06,8.0,0.010309278350515464,0.0,0.0,47500.0,0.019447287615148412,-3.9400476728763425,426250.0
64.0,1.4813893061468769e-06,8.0,0.01020408163265306,0.0,0.0,47500.0,0.019076305220883535,-3.959308278418158,383750.0
64.0,1.4813871116358514e-06,8.0,0.010101010101010102,0.0,0.0,47500.0,0.0187192118226601,-3.9782049123094474,341250.0
64.0,1.4813849171313277e-06,8.0,0.01,0.0,0.0,47500.0,0.0183752417794971,-3.996751075901934,298750.0
