Addressdiff,addressgrowth,Columndiff,columngrowth,Rowdiff,rowgrowth,timediff,timegrowth,delay
129798208.0,0.977103719802411,520.0,0.6435643564356436,15844.0,0.9771199506629664,5000.0,0.00016118633139909736,113750.0
-27455808.0,-0.26053124453427134,-552.0,-2.15625,-3351.0,-0.26049440298507465,5000.0,0.00016116035455278002,156250.0
-32613440.0,-0.4481684445300469,-136.0,-1.1333333333333333,-3981.0,-0.4481594056062141,5000.0,0.00016113438607798906,198750.0
46893056.0,0.391874177360204,256.0,0.6808510638297872,5724.0,0.39186691312384475,5000.0,0.00016110842597067828,241250.0
-62303488.0,-1.0861823306194358,608.0,0.6178861788617886,-7606.0,-1.0864162262533923,5000.0,0.00016108247422680412,283750.0
-477248.0,-0.008390020634702754,-264.0,-0.36666666666666664,-58.0,-0.008353737577416103,5000.0,0.00016105653084232566,326250.0
65427712.0,0.5349311549043432,-224.0,-0.45161290322580644,7987.0,0.5349631614199598,5000.0,0.00016103059581320451,368750.0
-92780416.0,-3.1418917747416604,272.0,0.3541666666666667,-11326.0,-3.1426193118756935,32500.0,0.0010456044397973137,411250.0
-9859520.0,-0.501231483017898,-568.0,-2.84,-1203.0,-0.5010412328196585,47500.0,0.0015258592997108899,426250.0
51854400.0,0.7249829542099075,-120.0,-1.5,6330.0,0.7250028633604398,47500.0,0.0015235346002726326,426250.0
-39266304.0,-1.217231897341888,768.0,0.9056603773584906,-4794.0,-1.2176784353568708,47500.0,0.001521216973578863,426250.0
8538240.0,0.2092863462660718,-752.0,-7.833333333333333,1043.0,0.20943775100401607,47500.0,0.0015189063874010713,426250.0
59948288.0,0.5950484834932509,-96.0,-inf,7318.0,0.5950561066840137,47500.0,0.001516602809706258,426250.0
-57369664.0,-1.3226267183873532,888.0,1.0,-7004.0,-1.3230071779372874,47500.0,0.0015143062086554555,426250.0
61819200.0,0.5876642971695014,-728.0,-4.55,7547.0,0.5877268125535394,47500.0,0.00151201655260226,426250.0
-40522304.0,-0.6265775496854549,440.0,0.7333333333333333,-4947.0,-0.6266784899923993,47500.0,0.0015097338100913786,426250.0
64.0,9.896012698563495e-07,8.0,0.013157894736842105,0.0,0.0,47500.0,0.0015074579498571882,426250.0
64.0,9.896002905466452e-07,8.0,0.012987012987012988,0.0,0.0,47500.0,0.0015051889408223085,383750.0
64.0,9.895993112388793e-07,8.0,0.01282051282051282,0.0,0.0,47500.0,0.0015029267520961873,341250.0
64.0,9.895983319330517e-07,8.0,0.012658227848101266,0.0,0.0,47500.0,0.0015006713529736987,298750.0
64.0,9.895973526291623e-07,8.0,0.0125,0.0,0.0,47500.0,0.001498422712933754,256250.0
64.0,9.89596373327211e-07,8.0,0.012345679012345678,0.0,0.0,47500.0,0.0014961808016379242,213750.0
64.0,9.89595394027198e-07,8.0,0.012195121951219513,0.0,0.0,47500.0,0.001493945588929077,171250.0
64.0,9.895944147291233e-07,8.0,0.012048192771084338,0.0,0.0,47500.0,0.0014917170448300228,128750.0
64.0,9.895934354329868e-07,8.0,0.011904761904761904,0.0,0.0,47500.0,0.0014894951395421762,86250.0
64.0,9.895924561387884e-07,8.0,0.011764705882352941,0.0,0.0,5000.0,0.00015676438313215238,43750.0
64.0,9.895914768465281e-07,8.0,0.011627906976744186,0.0,0.0,5000.0,0.00015673981191222572,43750.0
64.0,9.895904975562063e-07,8.0,0.011494252873563218,0.0,0.0,5000.0,0.0001567152483936687,43750.0
64.0,9.895895182678224e-07,8.0,0.011363636363636364,0.0,0.0,5000.0,0.00015669069257286117,43750.0
64.0,9.89588538981377e-07,8.0,0.011235955056179775,0.0,0.0,5000.0,0.00015666614444618518,43750.0
64.0,9.895875596968696e-07,8.0,0.011111111111111112,0.0,0.0,5000.0,0.00015664160401002505,43750.0
64.0,9.895865804143004e-07,8.0,0.01098901098901099,0.0,0.0,5000.0,0.00015661707126076742,43750.0
64.0,9.895856011336692e-07,8.0,0.010869565217391304,0.0,0.0,5000.0,0.00015659254619480113,43750.0
64.0,9.895846218549765e-07,8.0,0.010752688172043012,0.0,0.0,5000.0,0.0001565680288085173,43750.0
64.0,9.895836425782217e-07,8.0,0.010638297872340425,0.0,0.0,5000.0,0.00015654351909830932,43750.0
64.0,9.89582663303405e-07,8.0,0.010526315789473684,0.0,0.0,5000.0,0.00015651901706057285,43750.0
64.0,9.895816840305267e-07,8.0,0.010416666666666666,0.0,0.0,5000.0,0.00015649452269170578,43750.0
64.0,9.895807047595862e-07,8.0,0.010309278350515464,0.0,0.0,5000.0,0.00015647003598810827,43750.0
64.0,9.895797254905842e-07,8.0,0.01020408163265306,0.0,0.0,5000.0,0.00015644555694618273,43750.0
64.0,9.895787462235201e-07,8.0,0.010101010101010102,0.0,0.0,5000.0,0.00015642108556233381,43750.0
64.0,9.895777669583941e-07,8.0,0.01,0.0,0.0,5000.0,0.00015639662183296842,43750.0
64.0,9.895767876952063e-07,8.0,0.009900990099009901,0.0,0.0,5000.0,0.0001563721657544957,43750.0
64.0,9.895758084339567e-07,8.0,0.00980392156862745,0.0,0.0,5000.0,0.00015634771732332708,43750.0
64.0,9.895748291746452e-07,8.0,0.009708737864077669,0.0,0.0,5000.0,0.0001563232765358762,43750.0
64.0,9.895738499172716e-07,8.0,0.009615384615384616,0.0,0.0,5000.0,0.00015629884338855892,43750.0
64.0,9.895728706618363e-07,8.0,0.009523809523809525,0.0,0.0,5000.0,0.0001562744178777934,43750.0
64.0,9.89571891408339e-07,8.0,0.009433962264150943,0.0,0.0,5000.0,0.00015625,43750.0
64.0,9.895709121567796e-07,8.0,0.009345794392523364,0.0,0.0,5000.0,0.0001562255897516013,43750.0
64.0,9.895699329071585e-07,8.0,0.009259259259259259,0.0,0.0,5000.0,0.00015620118712902218,43750.0
64.0,9.895689536594754e-07,8.0,0.009174311926605505,0.0,0.0,5000.0,0.00015617679212868969,43750.0
64.0,9.895679744137304e-07,8.0,0.00909090909090909,0.0,0.0,5000.0,0.0001561524047470331,43750.0
64.0,9.895669951699235e-07,8.0,0.009009009009009009,0.0,0.0,5000.0,0.000156128024980484,43750.0
64.0,9.895660159280545e-07,8.0,0.008928571428571428,0.0,0.0,5000.0,0.00015610365282547612,43750.0
64.0,9.895650366881237e-07,8.0,0.008849557522123894,0.0,0.0,5000.0,0.00015607928827844546,43750.0
64.0,9.895640574501309e-07,8.0,0.008771929824561403,0.0,0.0,5000.0,0.00015605493133583021,43750.0
64.0,9.89563078214076e-07,8.0,0.008695652173913044,0.0,0.0,5000.0,0.00015603058199407084,43750.0
64.0,9.895620989799595e-07,8.0,0.008620689655172414,0.0,0.0,5000.0,0.00015600624024960998,43750.0
64.0,9.895611197477807e-07,8.0,0.008547008547008548,0.0,0.0,5000.0,0.00015598190609889253,43750.0
64.0,9.8956014051754e-07,8.0,0.00847457627118644,0.0,0.0,5000.0,0.00015595757953836556,43750.0
64.0,9.895591612892372e-07,8.0,0.008403361344537815,0.0,0.0,5000.0,0.0001559332605644784,43750.0
64.0,9.895581820628727e-07,8.0,0.008333333333333333,0.0,0.0,5000.0,0.00015590894917368256,43750.0
64.0,9.89557202838446e-07,8.0,0.008264462809917356,0.0,0.0,5000.0,0.0001558846453624318,43750.0
64.0,9.895562236159572e-07,8.0,0.00819672131147541,0.0,0.0,5000.0,0.00015586034912718204,43750.0
64.0,9.895552443954065e-07,8.0,0.008130081300813009,0.0,0.0,5000.0,0.00015583606046439146,43750.0
64.0,9.895542651767938e-07,8.0,0.008064516129032258,0.0,0.0,5000.0,0.0001558117793705204,43750.0
64.0,9.895532859601191e-07,8.0,0.008,0.0,0.0,5000.0,0.00015578750584203146,43750.0
64.0,9.895523067453822e-07,8.0,0.007936507936507936,0.0,0.0,5000.0,0.00015576323987538941,43750.0
64.0,9.895513275325834e-07,8.0,0.007874015748031496,0.0,0.0,5000.0,0.0001557389814670612,43750.0
64.0,9.895503483217227e-07,-1016.0,-inf,1.0,0.0001266624445851805,5000.0,0.00015571473061351605,43750.0
64.0,9.895493691127996e-07,8.0,1.0,0.0,0.0,5000.0,0.00015569048731122528,71250.0
64.0,9.895483899058148e-07,8.0,0.5,0.0,0.0,5000.0,0.00015566625155666251,71250.0
64.0,9.895474107007678e-07,8.0,0.3333333333333333,0.0,0.0,5000.0,0.0001556420233463035,71250.0
64.0,9.895464314976587e-07,8.0,0.25,0.0,0.0,5000.0,0.0001556178026766262,71250.0
64.0,9.895454522964875e-07,8.0,0.2,0.0,0.0,5000.0,0.00015559358954411078,71250.0
64.0,9.895444730972545e-07,8.0,0.16666666666666666,0.0,0.0,5000.0,0.00015556938394523958,71250.0
64.0,9.89543493899959e-07,8.0,0.14285714285714285,0.0,0.0,5000.0,0.00015554518587649713,71250.0
64.0,9.895425147046017e-07,8.0,0.125,0.0,0.0,5000.0,0.00015552099533437013,71250.0
64.0,9.895415355111823e-07,8.0,0.1111111111111111,0.0,0.0,32500.0,0.0010098656101918744,71250.0
64.0,9.895405563197007e-07,8.0,0.1,0.0,0.0,5000.0,0.0001553398058252427,43750.0
64.0,9.89539577130157e-07,8.0,0.09090909090909091,0.0,0.0,5000.0,0.00015531567911780694,43750.0
64.0,9.895385979425513e-07,8.0,0.08333333333333333,0.0,0.0,5000.0,0.00015529155990371923,43750.0
64.0,9.895376187568835e-07,8.0,0.07692307692307693,0.0,0.0,5000.0,0.00015526744817948918,43750.0
64.0,9.895366395731536e-07,8.0,0.07142857142857142,0.0,0.0,5000.0,0.0001552433439416285,43750.0
64.0,9.895356603913614e-07,8.0,0.06666666666666667,0.0,0.0,5000.0,0.00015521924718665114,43750.0
64.0,9.89534681211507e-07,8.0,0.0625,0.0,0.0,5000.0,0.00015519515791107317,43750.0
64.0,9.895337020335907e-07,8.0,0.058823529411764705,0.0,0.0,5000.0,0.00015517107611141284,43750.0
64.0,9.89532722857612e-07,8.0,0.05555555555555555,0.0,0.0,5000.0,0.0001551470017841905,43750.0
64.0,9.895317436835715e-07,8.0,0.05263157894736842,0.0,0.0,5000.0,0.0001551229349259288,43750.0
64.0,9.895307645114686e-07,8.0,0.05,0.0,0.0,5000.0,0.00015509887553315238,43750.0
64.0,9.895297853413036e-07,8.0,0.047619047619047616,0.0,0.0,5000.0,0.00015507482360238814,43750.0
-6208.0,-9.59936030654617e-05,248.0,0.5961538461538461,-1.0,-0.0001266784899923993,5000.0,0.00015505077913016512,43750.0
40385856.0,0.3844191303998202,-88.0,-0.2682926829268293,4930.0,0.3844354335620711,5000.0,0.0001550267421130145,71250.0
-3901824.0,-0.03857272197536676,-304.0,-12.666666666666666,-476.0,-0.03854875283446712,5000.0,0.00015500271254746957,113750.0
-25841216.0,-0.34311399431328593,568.0,0.9594594594594594,-3155.0,-0.3431959099314696,5000.0,0.00015497869043006585,156250.0
43570816.0,0.3664966956866275,-304.0,-1.0555555555555556,5319.0,0.3665242557883131,5000.0,0.000154954675757341,198750.0
-53007104.0,-0.8046313351519815,416.0,0.5909090909090909,-6471.0,-0.8047506529038677,5000.0,0.0001549306685258347,241250.0
-22445952.0,-0.516812109316287,16.0,0.022222222222222223,-2740.0,-0.5168836068666289,5000.0,0.00015490666873208892,283750.0
-16804160.0,-0.6310854626694196,-296.0,-0.6981132075471698,-2051.0,-0.6310769230769231,5000.0,0.0001548826763726477,326250.0
72551040.0,0.7315203370023031,336.0,0.4421052631578947,8856.0,0.731538080290765,5000.0,0.0001548586914440573,368750.0
-78434176.0,-3.7810069447658186,-496.0,-1.878787878787879,-9574.0,-3.7812006319115326,32500.0,0.001005569306930693,411250.0
62100224.0,0.749600021630892,608.0,0.6972477064220184,7580.0,0.7496044303797469,47500.0,0.0014675214335367268,426250.0
1640704.0,0.01942002043813978,-736.0,-5.411764705882353,201.0,0.019489964122951616,47500.0,0.001465370970229832,426250.0
37401152.0,0.3068527057864796,584.0,0.8111111111111111,4565.0,0.30682887484877,47500.0,0.001463226800154024,426250.0
-90934528.0,-2.9379391342825594,-416.0,-1.368421052631579,-11100.0,-2.9380624669137108,47500.0,0.0014610888957243926,426250.0
39635904.0,0.5615128026815772,376.0,0.5529411764705883,4838.0,0.5615134633240483,47500.0,0.0014589572295170084,426250.0
37772160.0,0.3485806996892724,-144.0,-0.26865671641791045,4611.0,0.3486051258788841,47500.0,0.0014568317742677504,426250.0
24856960.0,0.18659023508380682,304.0,0.3619047619047619,3034.0,0.1865813910583605,47500.0,0.001454712502871143,426250.0
-9929984.0,-0.08054374137296462,-160.0,-0.23529411764705882,-1212.0,-0.08053691275167785,47500.0,0.0014525993883792048,426250.0
-106739520.0,-6.450559268541725,280.0,0.2916666666666667,-13030.0,-6.453689945517583,47500.0,0.0014504924040003053,426250.0
24259136.0,0.5944924804070257,-696.0,-2.6363636363636362,2962.0,0.5946597068861674,47500.0,0.0014483915230980333,426250.0
-32516416.0,-3.922343513571936,728.0,0.7338709677419355,-3970.0,-3.9268051434223543,47500.0,0.001446296719190074,426250.0
25918784.0,0.7576635180061102,-88.0,-0.09734513274336283,3164.0,0.7578443113772455,47500.0,0.0014442079659470965,426250.0
28079872.0,0.45080199453178543,-288.0,-0.4675324675324675,3428.0,0.45087465474154936,47500.0,0.001442125237191651,426250.0
34257280.0,0.35482863792656566,-208.0,-0.5098039215686274,4182.0,0.35485787017394993,47500.0,0.0014400485068970744,426250.0
18697280.0,0.1622418469508118,392.0,0.49,2282.0,0.16222364398947892,47500.0,0.0014379777491864074,426250.0
-52843648.0,-0.8468585447705319,-656.0,-4.555555555555555,-6450.0,-0.8467900748326113,47500.0,0.001435912938331318,426250.0
-58179008.0,-13.784508772195855,72.0,0.3333333333333333,-7102.0,-13.790291262135922,47500.0,0.0014338540487510377,426250.0
77971584.0,0.9486495262226368,16.0,0.06896551724137931,9518.0,0.9486693910096681,47500.0,0.0014318010550113038,426250.0
-80629696.0,-51.603137544032116,520.0,0.6914893617021277,-9843.0,-51.805263157894736,47500.0,0.0014297539318233125,426250.0
34344448.0,0.9564848515095019,-576.0,-3.272727272727273,4193.0,0.9566506958704084,47500.0,0.0014277126540426812,426250.0
64.0,1.7823818681857314e-06,8.0,0.043478260869565216,0.0,0.0,47500.0,0.0014256771966684174,426250.0
64.0,1.7823786913062697e-06,8.0,0.041666666666666664,0.0,0.0,47500.0,0.0014236475348419003,383750.0
64.0,1.7823755144381329e-06,8.0,0.04,0.0,0.0,47500.0,0.001421623643845866,341250.0
64.0,1.7823723375813208e-06,8.0,0.038461538461538464,0.0,0.0,47500.0,0.001419605499103407,298750.0
64.0,1.7823691607358332e-06,8.0,0.037037037037037035,0.0,0.0,47500.0,0.0014175930761769753,256250.0
64.0,1.7823659839016704e-06,8.0,0.03571428571428571,0.0,0.0,47500.0,0.0014155863507673968,213750.0
64.0,1.782362807078832e-06,8.0,0.034482758620689655,0.0,0.0,47500.0,0.0014135852987128934,171250.0
64.0,1.7823596302673183e-06,8.0,0.03333333333333333,0.0,0.0,47500.0,0.001411589895988113,128750.0
64.0,1.782356453467129e-06,8.0,0.03225806451612903,0.0,0.0,47500.0,0.001409600118703168,86250.0
-5248.0,-0.0001461745930731069,368.0,0.5974025974025974,-1.0,-0.00022820629849383843,5000.0,0.00014835694681403458,43750.0
93658304.0,0.7228920007271348,-104.0,-0.203125,11433.0,0.722921277268416,5000.0,0.00014833494029518654,71250.0
-32769088.0,-0.3385534066797279,-136.0,-0.3617021276595745,-4000.0,-0.33855268726195514,5000.0,0.00014831294030404152,113750.0
-48350912.0,-0.9981489898055713,-216.0,-1.35,-5902.0,-0.9981396922036191,5000.0,0.00014829094683769555,156250.0
56951552.0,0.5403776646392414,96.0,0.375,6952.0,0.5403808783521181,5000.0,0.00014826895989324636,198750.0
27555456.0,0.20726556414895062,720.0,0.7377049180327869,3363.0,0.20723440966231205,5000.0,0.00014824697946779335,241250.0
-81423488.0,-1.5802992060258563,-400.0,-0.6944444444444444,-9939.0,-1.5803784385434887,5000.0,0.0001482250055584377,283750.0
82280768.0,0.6149310685746072,40.0,0.06493506493506493,10044.0,0.6149513255372558,5000.0,0.00014820303816228233,326250.0
-41515776.0,-0.44984490474106753,160.0,0.20618556701030927,-5068.0,-0.4498890368397692,5000.0,0.0001481810772764318,368750.0
-66519168.0,-2.5812718083719313,-16.0,-0.021052631578947368,-8120.0,-2.5818759936406996,32500.0,0.0009622501850481125,411250.0
257856.0,0.009906954785533731,-536.0,-2.392857142857143,32.0,0.010072395341517154,47500.0,0.0014043905684086038,426250.0
33757312.0,0.5646443474332596,784.0,0.7777777777777778,4120.0,0.564615595450185,47500.0,0.0014024210215529968,426250.0
11686464.0,0.16351210618736808,-440.0,-0.7746478873239436,1427.0,0.16357175607519486,47500.0,0.0014004569912287167,426250.0
23600576.0,0.24823864255988884,-72.0,-0.14516129032258066,2881.0,0.24825506247307194,47500.0,0.0013984984542911821,426250.0
-30238720.0,-0.4664064551411519,-256.0,-1.0666666666666667,-3691.0,-0.46638867829163505,47500.0,0.001396545387725101,426250.0
-50445632.0,-3.5061452166060967,88.0,0.2682926829268293,-6158.0,-3.5068337129840548,47500.0,0.0013945977686435703,426250.0
-11337024.0,-3.716140807250147,88.0,0.21153846153846154,-1384.0,-3.7204301075268815,47500.0,0.0013926555742871803,426250.0
32060992.0,0.9131130598354784,-312.0,-3.0,3914.0,0.9132057862809146,47500.0,0.0013907187820231298,426250.0
46682880.0,0.5707328638126633,608.0,0.8539325842696629,5698.0,0.5707131410256411,47500.0,0.0013887873693443462,426250.0
64.0,7.82446899241183e-07,8.0,0.011111111111111112,0.0,0.0,47500.0,0.001386861313868613,426250.0
64.0,7.824462870185119e-07,8.0,0.01098901098901099,0.0,0.0,47500.0,0.0013849405933377067,383750.0
64.0,7.824456747967988e-07,8.0,0.010869565217391304,0.0,0.0,47500.0,0.0013830251856165382,341250.0
64.0,7.824450625760439e-07,8.0,0.010752688172043012,0.0,0.0,47500.0,0.001381115068692302,298750.0
64.0,7.824444503562469e-07,8.0,0.010638297872340425,0.0,0.0,47500.0,0.0013792102206736353,256250.0
64.0,7.824438381374081e-07,8.0,0.010526315789473684,0.0,0.0,47500.0,0.0013773106197897788,213750.0
64.0,7.824432259195273e-07,8.0,0.010416666666666666,0.0,0.0,47500.0,0.0013754162443897495,171250.0
64.0,7.824426137026045e-07,8.0,0.010309278350515464,0.0,0.0,47500.0,0.0013735270729415166,128750.0
64.0,7.824420014866398e-07,8.0,0.01020408163265306,0.0,0.0,47500.0,0.0013716430840311868,86250.0
64.0,7.824413892716331e-07,8.0,0.010101010101010102,0.0,0.0,5000.0,0.00014436263894903998,43750.0
-1856.0,-2.2691315172978245e-05,-232.0,-0.4142857142857143,0.0,0.0,5000.0,0.0001443418013856813,43750.0
46714368.0,0.36351394019922967,448.0,0.4444444444444444,5702.0,0.3635088614050746,5000.0,0.0001443209698369173,43750.0
-83946368.0,-1.8838356274559367,-368.0,-0.575,-10247.0,-1.8839860268431696,5000.0,0.0001443001443001443,71250.0
45976256.0,0.5078135879450126,344.0,0.34959349593495936,5612.0,0.5078273459415438,5000.0,0.00014427932477276007,113750.0
-30829184.0,-0.5163284009239558,-336.0,-0.5185185185185185,-3763.0,-0.5163282107574094,5000.0,0.00014425851125216387,156250.0
59640256.0,0.49971418214265795,312.0,0.325,7280.0,0.499725425590335,5000.0,0.00014423770373575654,198750.0
-46233856.0,-0.6323453721048301,-800.0,-5.0,-5643.0,-0.6322689075630252,5000.0,0.00014421690222094028,241250.0
-8881216.0,-0.13826419741523696,-136.0,-5.666666666666667,-1084.0,-0.13824767249075373,5000.0,0.00014419610670511897,283750.0
62023872.0,0.49124887087927965,280.0,0.9210526315789473,7571.0,0.4912405917466909,5000.0,0.0001441753171856978,326250.0
-39925056.0,-0.46245695710351425,344.0,0.5308641975308642,-4874.0,-0.46251660656671095,5000.0,0.00014415453366008361,368750.0
-54685952.0,-1.7280237503463256,-544.0,-5.230769230769231,-6675.0,-1.7279316593321252,32500.0,0.0009361273133146108,411250.0
97723776.0,0.7553802764504596,176.0,0.6285714285714286,11929.0,0.7553824721377913,47500.0,0.0013663166978282756,426250.0
-30591744.0,-0.3097002426437478,672.0,0.7058823529411765,-3735.0,-0.3097785518785768,47500.0,0.0013644524236983843,426250.0
-23074752.0,-0.3048030556137942,-760.0,-3.9583333333333335,-2816.0,-0.3047289254409696,47500.0,0.0013625932300631097,426250.0
2393216.0,0.030644138245267835,144.0,0.42857142857142855,292.0,0.030630441623833,47500.0,0.0013607390961827687,426250.0
41715968.0,0.3481756636208534,288.0,0.46153846153846156,5092.0,0.3481709401709402,47500.0,0.0013588900014304104,426250.0
-15523840.0,-0.14885383285118667,0.0,0.0,-1895.0,-0.14886095836606442,47500.0,0.0013570459252910507,426250.0
-69939200.0,-2.0360785365871834,-512.0,-4.571428571428571,-8537.0,-2.0360124016217505,47500.0,0.001355206847360913,426250.0
-8566208.0,-0.3322328983719354,328.0,0.7454545454545455,-1046.0,-0.33238004448681285,47500.0,0.0013533727473466772,426250.0
30969920.0,0.5456902306783223,520.0,0.5416666666666666,3780.0,0.5456907752273712,47500.0,0.0013515436050647318,426250.0
54972032.0,0.4920267581058524,-560.0,-1.4,6711.0,0.49208095028596566,47500.0,0.0013497194004404348,426250.0
17460928.0,0.13516049463449095,472.0,0.5412844036697247,2131.0,0.13513856300336102,47500.0,0.001347900113507378,426250.0
64.0,4.954070809524895e-07,8.0,0.00909090909090909,0.0,0.0,47500.0,0.0013460857244066596,426250.0
64.0,4.954068355244352e-07,8.0,0.009009009009009009,0.0,0.0,47500.0,0.001344276213386161,383750.0
64.0,4.954065900966242e-07,8.0,0.008928571428571428,0.0,0.0,47500.0,0.0013424715607998304,341250.0
64.0,4.954063446690562e-07,8.0,0.008849557522123894,0.0,0.0,47500.0,0.0013406717471069714,298750.0
64.0,4.954060992417314e-07,8.0,0.008771929824561403,0.0,0.0,47500.0,0.0013388767528715382,256250.0
64.0,4.954058538146498e-07,8.0,0.008695652173913044,0.0,0.0,47500.0,0.0013370865587614357,213750.0
64.0,4.954056083878115e-07,8.0,0.008620689655172414,0.0,0.0,47500.0,0.0013353011455478248,171250.0
64.0,4.954053629612162e-07,8.0,0.008547008547008548,0.0,0.0,47500.0,0.0013335204941044357,128750.0
64.0,4.954051175348641e-07,8.0,0.00847457627118644,0.0,0.0,47500.0,0.001331744585406883,86250.0
64.0,4.954048721087553e-07,8.0,0.008403361344537815,0.0,0.0,5000.0,0.00014016399187048847,43750.0
64.0,4.954046266828895e-07,8.0,0.008333333333333333,0.0,0.0,5000.0,0.00014014434867913952,43750.0
64.0,4.95404381257267e-07,8.0,0.008264462809917356,0.0,0.0,5000.0,0.00014012471099278357,43750.0
64.0,4.954041358318876e-07,8.0,0.00819672131147541,0.0,0.0,5000.0,0.00014010507880910682,43750.0
64.0,4.954038904067513e-07,8.0,0.008130081300813009,0.0,0.0,5000.0,0.00014008545212579673,43750.0
64.0,4.954036449818583e-07,8.0,0.008064516129032258,0.0,0.0,5000.0,0.00014006583094054205,43750.0
64.0,4.954033995572084e-07,8.0,0.008,0.0,0.0,5000.0,0.00014004621525103285,43750.0
64.0,4.954031541328017e-07,8.0,0.007936507936507936,0.0,0.0,5000.0,0.00014002660505496044,43750.0
64.0,4.954029087086382e-07,8.0,0.007874015748031496,0.0,0.0,5000.0,0.0001400070003500175,43750.0
64.0,4.954026632847178e-07,-1016.0,-inf,1.0,6.341154090044388e-05,5000.0,0.00013998740113389796,43750.0
64.0,4.954024178610406e-07,8.0,1.0,0.0,0.0,5000.0,0.00013996780740429702,71250.0
64.0,4.954021724376065e-07,8.0,0.5,0.0,0.0,5000.0,0.00013994821915891122,71250.0
64.0,4.954019270144157e-07,8.0,0.3333333333333333,0.0,0.0,5000.0,0.00013992863639543832,71250.0
64.0,4.95401681591468e-07,8.0,0.25,0.0,0.0,5000.0,0.00013990905911157747,71250.0
64.0,4.954014361687635e-07,8.0,0.2,0.0,0.0,5000.0,0.00013988948730502904,71250.0
64.0,4.954011907463021e-07,8.0,0.16666666666666666,0.0,0.0,5000.0,0.00013986992097349466,71250.0
64.0,4.954009453240839e-07,8.0,0.14285714285714285,0.0,0.0,5000.0,0.0001398503601146773,71250.0
-3008.0,-2.328438658026673e-05,648.0,0.9204545454545454,-1.0,-6.341556217895871e-05,5000.0,0.0001398308047262812,71250.0
-12768384.0,-0.10967810033347737,-656.0,-13.666666666666666,-1558.0,-0.10963338259095068,32500.0,0.0009080748812517463,98750.0
-45404928.0,-0.6393982490388099,416.0,0.896551724137931,-5543.0,-0.6394785417628057,5000.0,0.0001396843134515994,113750.0
-56851840.0,-4.01492415887766,80.0,0.14705882352941177,-6940.0,-4.016203703703703,5000.0,0.00013966480446927373,156250.0
58491008.0,0.8050941970129689,16.0,0.02857142857142857,7140.0,0.8051420838971584,5000.0,0.00013964530093562352,198750.0
-66700928.0,-11.2098481263176,-208.0,-0.5909090909090909,-8142.0,-11.214876033057852,5000.0,0.00013962580284836637,241250.0
102075392.0,0.9449185378280703,384.0,0.5217391304347826,12460.0,0.9449416047322918,5000.0,0.00013960631020522128,283750.0
-61643648.0,-1.3290438487798013,144.0,0.16363636363636364,-7525.0,-1.3292704469175058,5000.0,0.00013958682300390843,326250.0
33026368.0,0.415905638099383,-472.0,-1.1568627450980393,4032.0,0.4159702878365831,5000.0,0.00013956734124214934,368750.0
-21923840.0,-0.3813871152700694,-256.0,-1.6842105263157894,-2676.0,-0.38135955536554084,32500.0,0.0009063654744474657,411250.0
-46231104.0,-4.108198641900883,568.0,0.7888888888888889,-5644.0,-4.110706482155863,47500.0,0.0013229355243002368,426250.0
12849344.0,0.5331076326655249,-488.0,-2.103448275862069,1569.0,0.5333106730115568,47500.0,0.001321187678186496,426250.0
29252160.0,0.5482565043722336,-184.0,-3.8333333333333335,3571.0,0.5482880393060033,47500.0,0.0013194444444444445,426250.0
35974656.0,0.40271849167558643,448.0,0.9032258064516129,4391.0,0.4026962582538518,47500.0,0.001317705804840835,426250.0
-65976256.0,-2.825138738541224,264.0,0.3473684210526316,-8054.0,-2.8259649122807016,47500.0,0.0013159717412383988,426250.0
42693824.0,0.6464147769446484,-360.0,-0.9,5212.0,0.6464897047878938,47500.0,0.0013142422355952134,426250.0
54853760.0,0.45370858557305266,16.0,0.038461538461538464,6696.0,0.4537200162623662,47500.0,0.0013125172699640785,426250.0
-15487872.0,-0.14692564650854423,400.0,0.49019607843137253,-1891.0,-0.1469651045309707,47500.0,0.0013107968264918937,426250.0
-7928576.0,-0.08133172793485269,160.0,0.16393442622950818,-968.0,-0.08135137406504749,47500.0,0.0013090808874190436,426250.0
-84480960.0,-6.49680823313433,-632.0,-1.8372093023255813,-10312.0,-6.4977945809703845,47500.0,0.0013073694350787862,426250.0
48392256.0,0.7882025376625651,264.0,0.4342105263157895,5907.0,0.7882305844675741,47500.0,0.0013056624518966466,426250.0
50059136.0,0.44914274164188894,-272.0,-0.8095238095238095,6111.0,0.44917309812568906,47500.0,0.0013039599203898153,426250.0
-87536640.0,-3.6598327098752548,384.0,0.5333333333333333,-10686.0,-3.660842754367934,47500.0,0.0013022618231665524,426250.0
-11989888.0,-1.0051614980148085,-624.0,-6.5,-1463.0,-1.0048076923076923,47500.0,0.0013005681429255939,426250.0
110434816.0,0.9025170456566265,832.0,0.896551724137931,13480.0,0.9025174076057847,47500.0,0.0012988788624555647,426250.0
-65515200.0,-1.1524640050256179,-472.0,-1.0350877192982457,-7997.0,-1.1524715376855454,47500.0,0.001297193964634396,426250.0
-33335872.0,-1.4178198902486825,-328.0,-2.5625,-4069.0,-1.4177700348432056,47500.0,0.0012955134324287468,426250.0
13189440.0,0.3593705587651122,40.0,0.23809523809523808,1610.0,0.359375,47500.0,0.0012938372488934286,426250.0
