time,address,binaryaddress,bank,row,column,delay,command
32040000, 64674944, 00000011110110101101110010000000, 0, 7894, 912, 43750, R
32045000, 64675008, 00000011110110101101110011000000, 0, 7894, 920, 43750, R
32050000, 64675072, 00000011110110101101110100000000, 0, 7894, 928, 43750, R
32055000, 64675136, 00000011110110101101110101000000, 0, 7894, 936, 43750, R
32060000, 64675200, 00000011110110101101110110000000, 0, 7894, 944, 43750, R
32065000, 64675264, 00000011110110101101110111000000, 0, 7894, 952, 43750, R
32070000, 64675328, 00000011110110101101111000000000, 0, 7894, 960, 43750, R
32075000, 64675392, 00000011110110101101111001000000, 0, 7894, 968, 43750, R
32080000, 64675456, 00000011110110101101111010000000, 0, 7894, 976, 43750, R
32085000, 64675520, 00000011110110101101111011000000, 0, 7894, 984, 43750, R
32090000, 64675584, 00000011110110101101111100000000, 0, 7894, 992, 43750, R
32095000, 64675648, 00000011110110101101111101000000, 0, 7894, 1000, 43750, R
32100000, 64675712, 00000011110110101101111110000000, 0, 7894, 1008, 43750, R
32105000, 64675776, 00000011110110101101111111000000, 0, 7894, 1016, 43750, R
32110000, 64675840, 00000011110110101110000000000000, 0, 7895, 0, 71250, R
32115000, 64675904, 00000011110110101110000001000000, 0, 7895, 8, 71250, R
32120000, 64675968, 00000011110110101110000010000000, 0, 7895, 16, 71250, R
32125000, 64676032, 00000011110110101110000011000000, 0, 7895, 24, 71250, R
32130000, 64676096, 00000011110110101110000100000000, 0, 7895, 32, 71250, R
32135000, 64676160, 00000011110110101110000101000000, 0, 7895, 40, 71250, R
32140000, 64676224, 00000011110110101110000110000000, 0, 7895, 48, 71250, R
32145000, 64676288, 00000011110110101110000111000000, 0, 7895, 56, 71250, R
32150000, 64676352, 00000011110110101110001000000000, 0, 7895, 64, 71250, R
32182500, 64676416, 00000011110110101110001001000000, 0, 7895, 72, 43750, R
32187500, 64676480, 00000011110110101110001010000000, 0, 7895, 80, 43750, R
32192500, 64676544, 00000011110110101110001011000000, 0, 7895, 88, 43750, R
32197500, 64676608, 00000011110110101110001100000000, 0, 7895, 96, 43750, R
32202500, 64676672, 00000011110110101110001101000000, 0, 7895, 104, 43750, R
32207500, 64676736, 00000011110110101110001110000000, 0, 7895, 112, 43750, R
32212500, 64676800, 00000011110110101110001111000000, 0, 7895, 120, 43750, R
32217500, 64676864, 00000011110110101110010000000000, 0, 7895, 128, 43750, R
32222500, 64676928, 00000011110110101110010001000000, 0, 7895, 136, 43750, R
32227500, 64676992, 00000011110110101110010010000000, 0, 7895, 144, 43750, R
32232500, 64677056, 00000011110110101110010011000000, 0, 7895, 152, 43750, R
32237500, 64677120, 00000011110110101110010100000000, 0, 7895, 160, 43750, R
32242500, 64677184, 00000011110110101110010101000000, 0, 7895, 168, 43750, R
32247500, 64670976, 00000011110110101100110100000000, 0, 7894, 416, 71250, R
32252500, 105056832, 00000110010000110000101001000000, 0, 12824, 328, 113750, R
32257500, 101155008, 00000110000001111000000011000000, 0, 12348, 24, 156250, R
32262500, 75313792, 00000100011111010011001010000000, 0, 9193, 592, 198750, R
32267500, 118884608, 00000111000101100000100100000000, 0, 14512, 288, 241250, R
32272500, 65877504, 00000011111011010011011000000000, 0, 8041, 704, 283750, R
32277500, 43431552, 00000010100101101011011010000000, 0, 5301, 720, 326250, R
32282500, 26627392, 00000001100101100100110101000000, 0, 3250, 424, 368750, R
32287500, 99178432, 00000101111010010101011111000000, 0, 12106, 760, 411250, R
32320000, 20744256, 00000001001111001000100001000000, 0, 2532, 264, 426250, R
32367500, 82844480, 00000100111100000001101101000000, 0, 10112, 872, 426250, R
32415000, 84485184, 00000101000010010010010001000000, 0, 10313, 136, 426250, R
32462500, 121886336, 00000111010000111101011010000000, 0, 14878, 720, 426250, R
32510000, 30951808, 00000001110110000100100110000000, 0, 3778, 304, 426250, R
32557500, 70587712, 00000100001101010001010101000000, 0, 8616, 680, 426250, R
32605000, 108359872, 00000110011101010111000011000000, 0, 13227, 536, 426250, R
32652500, 133216832, 00000111111100001011101001000000, 0, 16261, 840, 426250, R
32700000, 123286848, 00000111010110010011010101000000, 0, 15049, 680, 426250, R
32747500, 16547328, 00000000111111000111111000000000, 0, 2019, 960, 426250, R
32795000, 40806464, 00000010011011101010100001000000, 0, 4981, 264, 426250, R
32842500, 8290048, 00000000011111100111111100000000, 0, 1011, 992, 426250, R
32890000, 34208832, 00000010000010011111110001000000, 0, 4175, 904, 426250, R
32937500, 62288704, 00000011101101100111001101000000, 0, 7603, 616, 426250, R
32985000, 96545984, 00000101110000010010110011000000, 0, 11785, 408, 426250, R
33032500, 115243264, 00000110110111100111100100000000, 0, 14067, 800, 426250, R
33080000, 62399616, 00000011101110000010010010000000, 0, 7617, 144, 426250, R
33127500, 4220608, 00000000010000000110011011000000, 0, 515, 216, 426250, R
33175000, 82192192, 00000100111001100010011101000000, 0, 10033, 232, 426250, R
33222500, 1562496, 00000000000101111101011110000000, 0, 190, 752, 426250, R
33270000, 35906944, 00000010001000111110010110000000, 0, 4383, 176, 426250, R
33317500, 35907008, 00000010001000111110010111000000, 0, 4383, 184, 383750, R
33365000, 35907072, 00000010001000111110011000000000, 0, 4383, 192, 341250, R
33412500, 35907136, 00000010001000111110011001000000, 0, 4383, 200, 298750, R
33460000, 35907200, 00000010001000111110011010000000, 0, 4383, 208, 256250, R
33507500, 35907264, 00000010001000111110011011000000, 0, 4383, 216, 213750, R
33555000, 35907328, 00000010001000111110011100000000, 0, 4383, 224, 171250, R
33602500, 35907392, 00000010001000111110011101000000, 0, 4383, 232, 128750, R
33650000, 35907456, 00000010001000111110011110000000, 0, 4383, 240, 86250, R
33697500, 35907520, 00000010001000111110011111000000, 0, 4383, 248, 43750, R
33702500, 35902272, 00000010001000111101001101000000, 0, 4382, 616, 71250, R
33707500, 129560576, 00000111101110001111000000000000, 0, 15815, 512, 113750, R
33712500, 96791488, 00000101110001001110101111000000, 0, 11815, 376, 156250, R
33717500, 48440576, 00000010111000110010010100000000, 0, 5913, 160, 198750, R
33722500, 105392128, 00000110010010000010100000000000, 0, 12865, 256, 241250, R
33727500, 132947584, 00000111111011001001111010000000, 0, 16228, 976, 283750, R
33732500, 51524096, 00000011000100100011001000000000, 0, 6289, 576, 326250, R
33737500, 133804864, 00000111111110011011001101000000, 0, 16333, 616, 368750, R
33742500, 92289088, 00000101100000000011100001000000, 0, 11265, 776, 411250, R
33775000, 25769920, 00000001100010010011011111000000, 0, 3145, 760, 426250, R
33822500, 26027776, 00000001100011010010011100000000, 0, 3177, 224, 426250, R
33870000, 59785088, 00000011100100000011111110000000, 0, 7297, 1008, 426250, R
33917500, 71471552, 00000100010000101001000111000000, 0, 8724, 568, 426250, R
33965000, 95072128, 00000101101010101010111110000000, 0, 11605, 496, 426250, R
34012500, 64833408, 00000011110111010100011110000000, 0, 7914, 240, 426250, R
34060000, 14387776, 00000000110110111000101001000000, 0, 1756, 328, 426250, R
34107500, 3050752, 00000000001011101000110100000000, 0, 372, 416, 426250, R
34155000, 35111744, 00000010000101111100001101000000, 0, 4286, 104, 426250, R
34202500, 81794624, 00000100111000000001011001000000, 0, 9984, 712, 426250, R
34250000, 81794688, 00000100111000000001011010000000, 0, 9984, 720, 383750, R
34297500, 81794752, 00000100111000000001011011000000, 0, 9984, 728, 341250, R
34345000, 81794816, 00000100111000000001011100000000, 0, 9984, 736, 298750, R
34392500, 81794880, 00000100111000000001011101000000, 0, 9984, 744, 256250, R
34440000, 81794944, 00000100111000000001011110000000, 0, 9984, 752, 213750, R
34487500, 81795008, 00000100111000000001011111000000, 0, 9984, 760, 171250, R
34535000, 81795072, 00000100111000000001100000000000, 0, 9984, 768, 128750, R
34582500, 81795136, 00000100111000000001100001000000, 0, 9984, 776, 86250, R
34630000, 81795200, 00000100111000000001100010000000, 0, 9984, 784, 43750, R
34635000, 81795264, 00000100111000000001100011000000, 0, 9984, 792, 43750, R
34640000, 81793408, 00000100111000000001000110000000, 0, 9984, 560, 43750, R
34645000, 128507776, 00000111101010001101111110000000, 0, 15686, 1008, 71250, R
34650000, 44561408, 00000010101001111111010000000000, 0, 5439, 640, 113750, R
34655000, 90537664, 00000101011001010111111011000000, 0, 11051, 984, 156250, R
34660000, 59708480, 00000011100011110001010001000000, 0, 7288, 648, 198750, R
34665000, 119348736, 00000111000111010001111000000000, 0, 14568, 960, 241250, R
34670000, 73114880, 00000100010110111010010100000000, 0, 8925, 160, 283750, R
34675000, 64233664, 00000011110101000010000011000000, 0, 7841, 24, 326250, R
34680000, 126257536, 00000111100001101000100110000000, 0, 15412, 304, 368750, R
34685000, 86332480, 00000101001001010101010001000000, 0, 10538, 648, 411250, R
34717500, 31646528, 00000001111000101110001101000000, 0, 3863, 104, 426250, R
34765000, 129370304, 00000111101101100000100011000000, 0, 15792, 280, 426250, R
34812500, 98778560, 00000101111000110011110111000000, 0, 12057, 952, 426250, R
34860000, 75703808, 00000100100000110010011000000000, 0, 9241, 192, 426250, R
34907500, 78097024, 00000100101001111010101010000000, 0, 9533, 336, 426250, R
34955000, 119812992, 00000111001001000011001110000000, 0, 14625, 624, 426250, R
35002500, 104289152, 00000110001101110101001110000000, 0, 12730, 624, 426250, R
35050000, 34349952, 00000010000011000010001110000000, 0, 4193, 112, 426250, R
35097500, 25783744, 00000001100010010110110111000000, 0, 3147, 440, 426250, R
35145000, 56753664, 00000011011000011111111000000000, 0, 6927, 960, 426250, R
35192500, 111725696, 00000110101010001100110010000000, 0, 13638, 400, 426250, R
35240000, 129186624, 00000111101100110011101101000000, 0, 15769, 872, 426250, R
35287500, 129186688, 00000111101100110011101110000000, 0, 15769, 880, 383750, R
35335000, 129186752, 00000111101100110011101111000000, 0, 15769, 888, 341250, R
35382500, 129186816, 00000111101100110011110000000000, 0, 15769, 896, 298750, R
35430000, 129186880, 00000111101100110011110001000000, 0, 15769, 904, 256250, R
35477500, 129186944, 00000111101100110011110010000000, 0, 15769, 912, 213750, R
35525000, 129187008, 00000111101100110011110011000000, 0, 15769, 920, 171250, R
35572500, 129187072, 00000111101100110011110100000000, 0, 15769, 928, 128750, R
35620000, 129187136, 00000111101100110011110101000000, 0, 15769, 936, 86250, R
35667500, 129187200, 00000111101100110011110110000000, 0, 15769, 944, 43750, R
35672500, 129187264, 00000111101100110011110111000000, 0, 15769, 952, 43750, R
35677500, 129187328, 00000111101100110011111000000000, 0, 15769, 960, 43750, R
35682500, 129187392, 00000111101100110011111001000000, 0, 15769, 968, 43750, R
35687500, 129187456, 00000111101100110011111010000000, 0, 15769, 976, 43750, R
35692500, 129187520, 00000111101100110011111011000000, 0, 15769, 984, 43750, R
35697500, 129187584, 00000111101100110011111100000000, 0, 15769, 992, 43750, R
35702500, 129187648, 00000111101100110011111101000000, 0, 15769, 1000, 43750, R
35707500, 129187712, 00000111101100110011111110000000, 0, 15769, 1008, 43750, R
35712500, 129187776, 00000111101100110011111111000000, 0, 15769, 1016, 43750, R
35717500, 129187840, 00000111101100110100000000000000, 0, 15770, 0, 71250, R
35722500, 129187904, 00000111101100110100000001000000, 0, 15770, 8, 71250, R
35727500, 129187968, 00000111101100110100000010000000, 0, 15770, 16, 71250, R
35732500, 129188032, 00000111101100110100000011000000, 0, 15770, 24, 71250, R
35737500, 129188096, 00000111101100110100000100000000, 0, 15770, 32, 71250, R
35742500, 129188160, 00000111101100110100000101000000, 0, 15770, 40, 71250, R
35747500, 129188224, 00000111101100110100000110000000, 0, 15770, 48, 71250, R
35752500, 129188288, 00000111101100110100000111000000, 0, 15770, 56, 71250, R
35757500, 129185280, 00000111101100110011011000000000, 0, 15769, 704, 98750, R
35790000, 116416896, 00000110111100000110000110000000, 0, 14211, 48, 113750, R
35795000, 71011968, 00000100001110111000111010000000, 0, 8668, 464, 156250, R
35800000, 14160128, 00000000110110000001000100000000, 0, 1728, 544, 198750, R
35805000, 72651136, 00000100010101001001000110000000, 0, 8868, 560, 241250, R
35810000, 5950208, 00000000010110101100101100000000, 0, 726, 352, 283750, R
35815000, 108025600, 00000110011100000101011100000000, 0, 13186, 736, 326250, R
35820000, 46381952, 00000010110000111011101110000000, 0, 5661, 880, 368750, R
35825000, 79408320, 00000100101110111010110011000000, 0, 9693, 408, 411250, R
35857500, 57484480, 00000011011011010010010011000000, 0, 7017, 152, 426250, R
35905000, 11253376, 00000000101010111011011010000000, 0, 1373, 720, 426250, R
35952500, 24102720, 00000001011011111100011101000000, 0, 2942, 232, 426250, R
36000000, 53354880, 00000011001011100010000110000000, 0, 6513, 48, 426250, R
36047500, 89329536, 00000101010100110000111110000000, 0, 10904, 496, 426250, R
36095000, 23353280, 00000001011001000101011111000000, 0, 2850, 760, 426250, R
36142500, 66047104, 00000011111011111100110010000000, 0, 8062, 400, 426250, R
36190000, 120900864, 00000111001101001100110100000000, 0, 14758, 416, 426250, R
36237500, 105412992, 00000110010010000111100110000000, 0, 12867, 816, 426250, R
36285000, 97484416, 00000101110011110111111010000000, 0, 11899, 976, 426250, R
36332500, 13003456, 00000000110001100110101011000000, 0, 1587, 344, 426250, R
36380000, 61395712, 00000011101010001101001100000000, 0, 7494, 608, 426250, R
36427500, 111454848, 00000110101001001010101010000000, 0, 13605, 336, 426250, R
36475000, 23918208, 00000001011011001111011010000000, 0, 2919, 720, 426250, R
36522500, 11928320, 00000000101101100000001100000000, 0, 1456, 96, 426250, R
36570000, 122363136, 00000111010010110001110100000000, 0, 14936, 928, 426250, R
36617500, 56847936, 00000011011000110110111001000000, 0, 6939, 456, 426250, R
36665000, 23512064, 00000001011001101100010000000000, 0, 2870, 128, 426250, R
36712500, 36701504, 00000010001100000000010101000000, 0, 4480, 168, 426250, R
36760000, 109122176, 00000110100000010001001010000000, 0, 13320, 592, 426250, R
36807500, 71412992, 00000100010000011010110100000000, 0, 8717, 416, 426250, R
36855000, 69291008, 00000100001000010100110000000000, 0, 8458, 384, 426250, R
36902500, 22462784, 00000001010101101100000101000000, 0, 2742, 40, 426250, R
36950000, 124393728, 00000111011010100001100100000000, 0, 15184, 800, 426250, R
36997500, 97634496, 00000101110100011100100011000000, 0, 11918, 280, 426250, R
37045000, 46696384, 00000010110010001000011111000000, 0, 5700, 248, 426250, R
37092500, 117537728, 00000111000000010111101111000000, 0, 14347, 888, 426250, R
37140000, 48617216, 00000010111001011101011100000000, 0, 5934, 736, 426250, R
37187500, 15282880, 00000000111010010011001011000000, 0, 1865, 600, 426250, R
37235000, 16404032, 00000000111110100100111001000000, 0, 2002, 456, 426250, R
37282500, 39418816, 00000010010110010111101111000000, 0, 4811, 888, 426250, R
37330000, 2375040, 00000000001001000011110110000000, 0, 289, 944, 426250, R
37377500, 120976256, 00000111001101011111001110000000, 0, 14767, 624, 426250, R
37425000, 75421760, 00000100011111101101100001000000, 0, 9206, 776, 426250, R
37472500, 709440, 00000000000010101101001101000000, 0, 86, 616, 426250, R
37520000, 102763008, 00000110001000000000101000000000, 0, 12544, 320, 426250, R
37567500, 92946368, 00000101100010100011111111000000, 0, 11345, 1016, 426250, R
37615000, 42557824, 00000010100010010110000110000000, 0, 5195, 48, 426250, R
37662500, 39246976, 00000010010101101101110010000000, 0, 4790, 912, 426250, R
37710000, 12366976, 00000000101111001011010010000000, 0, 1509, 656, 426250, R
37757500, 109032192, 00000110011111111011001100000000, 0, 13309, 608, 426250, R
37805000, 18160640, 00000001000101010001110000000000, 0, 2216, 896, 426250, R
37852500, 40547264, 00000010011010101011001111000000, 0, 4949, 632, 426250, R
37900000, 43233664, 00000010100100111011000110000000, 0, 5277, 560, 426250, R
37947500, 10318528, 00000000100111010111001011000000, 0, 1259, 600, 426250, R
37995000, 85503872, 00000101000110001010111110000000, 0, 10437, 496, 426250, R
38042500, 69429568, 00000100001000110110100101000000, 0, 8475, 296, 426250, R
38090000, 30699456, 00000001110101000110111111000000, 0, 3747, 504, 426250, R
38137500, 124663104, 00000111011011100011010101000000, 0, 15217, 680, 426250, R
38185000, 43387584, 00000010100101100000101011000000, 0, 5296, 344, 426250, R
38232500, 100022080, 00000101111101100011011101000000, 0, 12209, 744, 426250, R
38280000, 94416128, 00000101101000001010110100000000, 0, 11525, 416, 426250, R
38327500, 105845696, 00000110010011110001001111000000, 0, 12920, 632, 426250, R
38375000, 45585920, 00000010101101111001011000000000, 0, 5564, 704, 426250, R
38422500, 37142080, 00000010001101101011111001000000, 0, 4533, 968, 426250, R
38470000, 38632768, 00000010010011010111110101000000, 0, 4715, 936, 426250, R
38517500, 28837632, 00000001101110000000011100000000, 0, 3520, 224, 426250, R
38565000, 9479040, 00000000100100001010001110000000, 0, 1157, 112, 426250, R
38612500, 29496448, 00000001110000100001010010000000, 0, 3600, 656, 426250, R
38660000, 13816960, 00000000110100101101010010000000, 0, 1686, 656, 426250, R
38707500, 32839424, 00000001111101010001011100000000, 0, 4008, 736, 426250, R
38755000, 78608960, 00000100101011110111101001000000, 0, 9595, 840, 426250, R
38802500, 27094848, 00000001100111010110111101000000, 0, 3307, 488, 426250, R
38850000, 91072, 00000000000000010110001111000000, 0, 11, 120, 426250, R
38897500, 41780544, 00000010011111011000010101000000, 0, 5100, 168, 426250, R
38945000, 102068992, 00000110000101010111001100000000, 0, 12459, 608, 426250, R
38992500, 32258176, 00000001111011000011100010000000, 0, 3937, 784, 426250, R
39040000, 50022848, 00000010111110110100100111000000, 0, 6106, 312, 426250, R
39087500, 120495360, 00000111001011101001110100000000, 0, 14708, 928, 426250, R
39135000, 127358016, 00000111100101110101010001000000, 0, 15546, 648, 426250, R
39182500, 7707392, 00000000011101011001101100000000, 0, 940, 864, 426250, R
39230000, 112287296, 00000110101100010101111001000000, 0, 13706, 968, 426250, R
39277500, 78402368, 00000100101011000101001101000000, 0, 9570, 616, 426250, R
39325000, 133658624, 00000111111101110111100000000000, 0, 16315, 768, 426250, R
39372500, 9886144, 00000000100101101101100111000000, 0, 1206, 824, 426250, R
39420000, 20368832, 00000001001101101100110111000000, 0, 2486, 440, 426250, R
39467500, 19695104, 00000001001011001000011000000000, 0, 2404, 192, 426250, R
39515000, 28721088, 00000001101101100011111111000000, 0, 3505, 1016, 426250, R
39562500, 99107776, 00000101111010000100001111000000, 0, 12098, 120, 426250, R
39610000, 128007616, 00000111101000010011110111000000, 0, 15625, 952, 426250, R
39657500, 87845824, 00000101001111000110101111000000, 0, 10723, 376, 426250, R
39705000, 62256192, 00000011101101011111010001000000, 0, 7599, 648, 426250, R
39752500, 51911168, 00000011000110000001101000000000, 0, 6336, 832, 426250, R
39800000, 110028224, 00000110100011101110010111000000, 0, 13431, 184, 426250, R
39847500, 17081216, 00000001000001001010001110000000, 0, 2085, 112, 426250, R
39895000, 52389952, 00000011000111110110100001000000, 0, 6395, 264, 426250, R
39942500, 52390016, 00000011000111110110100010000000, 0, 6395, 272, 383750, R
39990000, 52390080, 00000011000111110110100011000000, 0, 6395, 280, 341250, R
40037500, 52390144, 00000011000111110110100100000000, 0, 6395, 288, 298750, R
40085000, 52390208, 00000011000111110110100101000000, 0, 6395, 296, 256250, R
40132500, 52390272, 00000011000111110110100110000000, 0, 6395, 304, 213750, R
40180000, 52390336, 00000011000111110110100111000000, 0, 6395, 312, 171250, R
40227500, 52390400, 00000011000111110110101000000000, 0, 6395, 320, 128750, R
40275000, 52390464, 00000011000111110110101001000000, 0, 6395, 328, 86250, R
40322500, 52390528, 00000011000111110110101010000000, 0, 6395, 336, 43750, R
40327500, 52390592, 00000011000111110110101011000000, 0, 6395, 344, 43750, R
40332500, 52390656, 00000011000111110110101100000000, 0, 6395, 352, 43750, R
40337500, 52390720, 00000011000111110110101101000000, 0, 6395, 360, 43750, R
40342500, 52390784, 00000011000111110110101110000000, 0, 6395, 368, 43750, R
40347500, 52390848, 00000011000111110110101111000000, 0, 6395, 376, 43750, R
40352500, 52390912, 00000011000111110110110000000000, 0, 6395, 384, 43750, R
40357500, 52390976, 00000011000111110110110001000000, 0, 6395, 392, 43750, R
40362500, 52391040, 00000011000111110110110010000000, 0, 6395, 400, 43750, R
40367500, 52391104, 00000011000111110110110011000000, 0, 6395, 408, 43750, R
40372500, 52391168, 00000011000111110110110100000000, 0, 6395, 416, 43750, R
40377500, 52391232, 00000011000111110110110101000000, 0, 6395, 424, 43750, R
40382500, 52391296, 00000011000111110110110110000000, 0, 6395, 432, 43750, R
40387500, 52391360, 00000011000111110110110111000000, 0, 6395, 440, 43750, R
40392500, 52391424, 00000011000111110110111000000000, 0, 6395, 448, 43750, R
40397500, 52391488, 00000011000111110110111001000000, 0, 6395, 456, 43750, R
40402500, 52391552, 00000011000111110110111010000000, 0, 6395, 464, 43750, R
40407500, 52391616, 00000011000111110110111011000000, 0, 6395, 472, 43750, R
40412500, 52391680, 00000011000111110110111100000000, 0, 6395, 480, 43750, R
40417500, 52391744, 00000011000111110110111101000000, 0, 6395, 488, 43750, R
40422500, 52391808, 00000011000111110110111110000000, 0, 6395, 496, 43750, R
40427500, 52391872, 00000011000111110110111111000000, 0, 6395, 504, 43750, R
40432500, 52391936, 00000011000111110111000000000000, 0, 6395, 512, 43750, R
40437500, 52392000, 00000011000111110111000001000000, 0, 6395, 520, 43750, R
40442500, 52392064, 00000011000111110111000010000000, 0, 6395, 528, 43750, R
40447500, 52392128, 00000011000111110111000011000000, 0, 6395, 536, 43750, R
40452500, 52392192, 00000011000111110111000100000000, 0, 6395, 544, 43750, R
40457500, 52392256, 00000011000111110111000101000000, 0, 6395, 552, 43750, R
40462500, 52392320, 00000011000111110111000110000000, 0, 6395, 560, 43750, R
40467500, 52392384, 00000011000111110111000111000000, 0, 6395, 568, 43750, R
40472500, 52392448, 00000011000111110111001000000000, 0, 6395, 576, 43750, R
40477500, 52392512, 00000011000111110111001001000000, 0, 6395, 584, 43750, R
40482500, 52392576, 00000011000111110111001010000000, 0, 6395, 592, 43750, R
40487500, 52392640, 00000011000111110111001011000000, 0, 6395, 600, 43750, R
40492500, 52392704, 00000011000111110111001100000000, 0, 6395, 608, 43750, R
40497500, 52392768, 00000011000111110111001101000000, 0, 6395, 616, 43750, R
40502500, 52392832, 00000011000111110111001110000000, 0, 6395, 624, 43750, R
40507500, 52392896, 00000011000111110111001111000000, 0, 6395, 632, 43750, R
40512500, 52392960, 00000011000111110111010000000000, 0, 6395, 640, 43750, R
40517500, 52393024, 00000011000111110111010001000000, 0, 6395, 648, 43750, R
40522500, 52393088, 00000011000111110111010010000000, 0, 6395, 656, 43750, R
40527500, 52393152, 00000011000111110111010011000000, 0, 6395, 664, 43750, R
40532500, 52393216, 00000011000111110111010100000000, 0, 6395, 672, 43750, R
40537500, 52393280, 00000011000111110111010101000000, 0, 6395, 680, 43750, R
40542500, 52393344, 00000011000111110111010110000000, 0, 6395, 688, 43750, R
40547500, 52393408, 00000011000111110111010111000000, 0, 6395, 696, 43750, R
40552500, 52393472, 00000011000111110111011000000000, 0, 6395, 704, 43750, R
40557500, 52393536, 00000011000111110111011001000000, 0, 6395, 712, 43750, R
40562500, 52393600, 00000011000111110111011010000000, 0, 6395, 720, 43750, R
40567500, 52393664, 00000011000111110111011011000000, 0, 6395, 728, 43750, R
40572500, 52393728, 00000011000111110111011100000000, 0, 6395, 736, 43750, R
40577500, 52393792, 00000011000111110111011101000000, 0, 6395, 744, 43750, R
40582500, 52393856, 00000011000111110111011110000000, 0, 6395, 752, 43750, R
40587500, 52393920, 00000011000111110111011111000000, 0, 6395, 760, 43750, R
40592500, 52393984, 00000011000111110111100000000000, 0, 6395, 768, 43750, R
40597500, 52394048, 00000011000111110111100001000000, 0, 6395, 776, 43750, R
40602500, 52394112, 00000011000111110111100010000000, 0, 6395, 784, 43750, R
40607500, 52394176, 00000011000111110111100011000000, 0, 6395, 792, 43750, R
40612500, 52394240, 00000011000111110111100100000000, 0, 6395, 800, 43750, R
40617500, 52394304, 00000011000111110111100101000000, 0, 6395, 808, 43750, R
40622500, 52394368, 00000011000111110111100110000000, 0, 6395, 816, 43750, R
40627500, 52394432, 00000011000111110111100111000000, 0, 6395, 824, 43750, R
40632500, 52394496, 00000011000111110111101000000000, 0, 6395, 832, 43750, R
40637500, 52394560, 00000011000111110111101001000000, 0, 6395, 840, 43750, R
40642500, 52394624, 00000011000111110111101010000000, 0, 6395, 848, 43750, R
40647500, 52394688, 00000011000111110111101011000000, 0, 6395, 856, 43750, R
40652500, 52394752, 00000011000111110111101100000000, 0, 6395, 864, 43750, R
40657500, 52394816, 00000011000111110111101101000000, 0, 6395, 872, 43750, R
40662500, 52394880, 00000011000111110111101110000000, 0, 6395, 880, 43750, R
40667500, 52394944, 00000011000111110111101111000000, 0, 6395, 888, 43750, R
40672500, 52395008, 00000011000111110111110000000000, 0, 6395, 896, 43750, R
40677500, 52395072, 00000011000111110111110001000000, 0, 6395, 904, 43750, R
40682500, 52395136, 00000011000111110111110010000000, 0, 6395, 912, 43750, R
40687500, 52395200, 00000011000111110111110011000000, 0, 6395, 920, 43750, R
40692500, 52395264, 00000011000111110111110100000000, 0, 6395, 928, 43750, R
40697500, 52389056, 00000011000111110110010011000000, 0, 6395, 152, 43750, R
40702500, 13533056, 00000000110011100111111110000000, 0, 1651, 1008, 71250, R
40707500, 62079808, 00000011101100110100001101000000, 0, 7578, 104, 113750, R
40712500, 47031744, 00000010110011011010010111000000, 0, 5741, 184, 156250, R
40717500, 9641024, 00000000100100110001110001000000, 0, 1176, 904, 198750, R
40722500, 65766720, 00000011111010111000010101000000, 0, 8028, 168, 241250, R
40727500, 72056640, 00000100010010110111111101000000, 0, 8795, 1000, 283750, R
40732500, 126442880, 00000111100010010101110110000000, 0, 15434, 944, 326250, R
40737500, 67906368, 00000100000011000010101101000000, 0, 8289, 360, 368750, R
40742500, 13673984, 00000000110100001010011000000000, 0, 1669, 192, 411250, R
40775000, 130200000, 00000111110000101011000111000000, 0, 15893, 568, 426250, R
40822500, 105245760, 00000110010001011110110001000000, 0, 12847, 392, 426250, R
40870000, 105877440, 00000110010011111000111111000000, 0, 12924, 504, 426250, R
40917500, 120488384, 00000111001011101000000111000000, 0, 14708, 56, 426250, R
40965000, 92973056, 00000101100010101010100000000000, 0, 11349, 256, 426250, R
41012500, 33276544, 00000001111110111100001010000000, 0, 4062, 80, 426250, R
41060000, 33276608, 00000001111110111100001011000000, 0, 4062, 88, 383750, R
41107500, 33276672, 00000001111110111100001100000000, 0, 4062, 96, 341250, R
41155000, 33276736, 00000001111110111100001101000000, 0, 4062, 104, 298750, R
41202500, 33276800, 00000001111110111100001110000000, 0, 4062, 112, 256250, R
41250000, 33276864, 00000001111110111100001111000000, 0, 4062, 120, 213750, R
41297500, 33276928, 00000001111110111100010000000000, 0, 4062, 128, 171250, R
41345000, 33276992, 00000001111110111100010001000000, 0, 4062, 136, 128750, R
41392500, 33277056, 00000001111110111100010010000000, 0, 4062, 144, 86250, R
41440000, 33277120, 00000001111110111100010011000000, 0, 4062, 152, 43750, R
41445000, 33277184, 00000001111110111100010100000000, 0, 4062, 160, 43750, R
41450000, 33277248, 00000001111110111100010101000000, 0, 4062, 168, 43750, R
41455000, 33277312, 00000001111110111100010110000000, 0, 4062, 176, 43750, R
41460000, 33277376, 00000001111110111100010111000000, 0, 4062, 184, 43750, R
41465000, 33277440, 00000001111110111100011000000000, 0, 4062, 192, 43750, R
41470000, 33277504, 00000001111110111100011001000000, 0, 4062, 200, 43750, R
41475000, 33277568, 00000001111110111100011010000000, 0, 4062, 208, 43750, R
41480000, 33277632, 00000001111110111100011011000000, 0, 4062, 216, 43750, R
41485000, 33277696, 00000001111110111100011100000000, 0, 4062, 224, 43750, R
41490000, 33277760, 00000001111110111100011101000000, 0, 4062, 232, 43750, R
41495000, 33277824, 00000001111110111100011110000000, 0, 4062, 240, 43750, R
41500000, 33277888, 00000001111110111100011111000000, 0, 4062, 248, 43750, R
